V_ERAMS_MATRIX_SAMPLE_ANALYSIS.MAT_ID,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.SAMP_ID,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.ANA_SIZE,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.ANA_UNIT,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.ANA_PROC_NUM,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.DURATION,V_ERAMS_LOCATION.LOC_NUM,V_ERAMS_LOCATION.CITY_NAME,V_ERAMS_LOCATION.STATE_ABBR,V_ERAMS_RESULTS_ANALYTE.ANALYTE_ID,V_ERAMS_RESULTS_ANALYTE.RESULT_AMOUNT,V_ERAMS_RESULTS_ANALYTE.CSU,V_ERAMS_RESULTS_ANALYTE.MDC,V_ERAMS_RESULTS_ANALYTE.RESULT_UNIT,V_ERAMS_RESULTS_ANALYTE.RESULT_DATE,V_ERAMS_RESULTS_ANALYTE.ANA_TYPE,V_ERAMS_RESULTS_ANALYTE.HALF_LIFE,V_ERAMS_RESULTS_ANALYTE.HALF_LIFE_TIME_UNIT,V_ERAMS_RESULTS_ANALYTE.ANALYTE_NAME
PRECIPITATION,9000296,3.5,L,9,50,195,PAINESVILLE,OH,RU106,-1.0096,20,,PCI/L,1990-01-17,R,368.2,Y,Ruthenium-106
PRECIPITATION,9000296,3.5,L,9,50,195,PAINESVILLE,OH,ZN65,-2.3215,6.9,,PCI/L,1990-01-17,R,244.4,D,Zinc-65
PRECIPITATION,9000297,3.5,L,9,50,47,JEFFERSON CITY,MO,CE144,2,29,,PCI/L,1990-01-16,R,284.3,D,Cerium-144
PRECIPITATION,9000298,1,L,6,50,45,NEW ORLEANS,LA,BETA,.11,.17,,PCI/L,1990-01-16,R,,,Gross Beta
PRECIPITATION,9000300,1,L,9,50,51,LITTLE ROCK,AR,K40,25,83,,PCI/L,1990-01-16,R,1277000000,Y,Potassium-40
PRECIPITATION,9000301,1,L,9,50,107,SALT LAKE CITY,UT,RU106,-33.297,42,,PCI/L,1990-01-12,R,368.2,Y,Ruthenium-106
PRECIPITATION,8908904,1,L,9,50,9,JACKSONVILLE,FL,ZR/NB95,1.8,7,,PCI/L,1990-01-09,R,,,Zirconium/Niobium-95
PRECIPITATION,8908909,3.5,L,9,50,1,MONTGOMERY,AL,RU106,-10.3,20,,PCI/L,1990-01-05,R,368.2,Y,Ruthenium-106
PRECIPITATION,8908909,3.5,L,9,50,1,MONTGOMERY,AL,ZN65,-10.49,6.9,,PCI/L,1990-01-05,R,244.4,D,Zinc-65
PRECIPITATION,8908910,3.5,L,9,50,141,KNOXVILLE,TN,ZR/NB95,3.9,3.5,,PCI/L,1990-01-05,R,,,Zirconium/Niobium-95
PRECIPITATION,8908911,1,L,9,50,57,BARNWELL,SC,K40,-5.648,82,,PCI/L,1990-01-05,R,1277000000,Y,Potassium-40
PRECIPITATION,8908912,3.5,L,9,50,111,CHICAGO,IL,ZN65,4.4,6.9,,PCI/L,1990-01-04,R,244.4,D,Zinc-65
PRECIPITATION,8908915,3.5,L,9,50,195,PAINESVILLE,OH,TH232,-3.089,7.5,,PCI/L,1990-01-03,R,14020000000,Y,Thorium-232
PRECIPITATION,9002492,3.5,L,9,50,334,MINNEAPOLIS,MN,RU106,-28.131,20,,PCI/L,1990-05-29,R,368.2,Y,Ruthenium-106
PRECIPITATION,9002492,3.5,L,9,50,334,MINNEAPOLIS,MN,ZR/NB95,-2.2515,3.4,,PCI/L,1990-05-29,R,,,Zirconium/Niobium-95
PRECIPITATION,9002493,3.5,L,9,50,47,JEFFERSON CITY,MO,CO60,1.5,4.1,,PCI/L,1990-03-15,R,5.271,Y,Cobalt-60
PRECIPITATION,9002493,3.5,L,9,50,47,JEFFERSON CITY,MO,ZN65,-5.4434,6.7,,PCI/L,1990-05-25,R,244.4,D,Zinc-65
PRECIPITATION,9002493,10,ML,10,100,47,JEFFERSON CITY,MO,H3,100,100,,PCI/L,1990-03-15,R,12.312,Y,Tritium
PRECIPITATION,9002494,1,L,9,50,58,BISMARCK,ND,CS137,10.7,9,,PCI/L,1990-03-15,R,30.17,Y,Cesium-137
PRECIPITATION,9002496,1,L,9,50,96,OKLAHOMA CITY,OK,CE144,-63.48,58,,PCI/L,1990-05-29,R,284.3,D,Cerium-144
PRECIPITATION,9002500,10,ML,10,100,80,DENVER,CO,H3,200,100,,PCI/L,1990-03-15,R,12.312,Y,Tritium
PRECIPITATION,9002501,3.5,L,9,50,107,SALT LAKE CITY,UT,TH232,3.1,7.5,,PCI/L,1990-05-30,R,14020000000,Y,Thorium-232
PRECIPITATION,9003690,3.5,L,9,50,334,MINNEAPOLIS,MN,K40,39,39,,PCI/L,1990-08-29,R,1277000000,Y,Potassium-40
PRECIPITATION,9001103,1,L,9,50,44,EL PASO,TX,CE144,-60.694,58,,PCI/L,1990-04-12,R,284.3,D,Cerium-144
PRECIPITATION,9001103,1,L,9,50,44,EL PASO,TX,ZR/NB95,-10.275,7,,PCI/L,1990-04-12,R,,,Zirconium/Niobium-95
PRECIPITATION,9001103,1,L,6,50,44,EL PASO,TX,BETA,3.24,.33,,PCI/L,1990-02-20,R,,,Gross Beta
PRECIPITATION,9001104,3.5,L,9,50,51,LITTLE ROCK,AR,K40,-63.11,37,,PCI/L,1990-04-18,R,1277000000,Y,Potassium-40
PRECIPITATION,9001105,1,L,9,50,107,SALT LAKE CITY,UT,CO60,-7.1261,10,,PCI/L,1990-01-15,R,5.271,Y,Cobalt-60
PRECIPITATION,9001106,3.5,L,9,50,186,BOISE,ID,CO60,.2,4.1,,PCI/L,1990-01-15,R,5.271,Y,Cobalt-60
PRECIPITATION,9001106,3.5,L,9,50,186,BOISE,ID,K40,-11.181,38,,PCI/L,1990-04-19,R,1277000000,Y,Potassium-40
PRECIPITATION,9001106,3.5,L,9,50,186,BOISE,ID,TH232,-4.2132,7.3,,PCI/L,1990-04-19,R,14020000000,Y,Thorium-232
PRECIPITATION,9001107,1,L,9,50,155,PHOENIX,AZ,CO60,-9.2604,10,,PCI/L,1990-01-15,R,5.271,Y,Cobalt-60
PRECIPITATION,9001107,1,L,9,50,155,PHOENIX,AZ,CS137,2.4,8.7,,PCI/L,1990-01-15,R,30.17,Y,Cesium-137
PRECIPITATION,9003693,1,L,9,50,45,NEW ORLEANS,LA,ZN65,10,15,,PCI/L,1990-09-19,R,244.4,D,Zinc-65
PRECIPITATION,9003693,1,L,6,50,45,NEW ORLEANS,LA,BETA,.3,.23,,PCI/L,1990-11-05,R,,,Gross Beta
PRECIPITATION,9003694,1,L,6,50,105,AUSTIN,TX,BETA,.73,.23,,PCI/L,1990-11-05,R,,,Gross Beta
PRECIPITATION,9001111,3.5,L,9,50,110,PORTLAND,OR,RU106,-41.882,19,,PCI/L,1990-04-18,R,368.2,Y,Ruthenium-106
PRECIPITATION,9001112,10,ML,10,100,351,OLYMPIA,WA,H3,200,100,,PCI/L,1990-01-15,R,12.312,Y,Tritium
PRECIPITATION,9001112,3.5,L,9,50,351,OLYMPIA,WA,ZR/NB95,1.2,3.4,,PCI/L,1990-04-25,R,,,Zirconium/Niobium-95
PRECIPITATION,9005048,3.5,L,9,50,195,PAINESVILLE,OH,RU106,-30.256,19,,PCI/L,1990-11-15,R,368.2,Y,Ruthenium-106
PRECIPITATION,9005056,3.5,L,9,50,149,SANTA FE,NM,ZR/NB95,-4.0553,3.4,,PCI/L,1990-11-21,R,,,Zirconium/Niobium-95
PRECIPITATION,9005056,10,ML,10,100,149,SANTA FE,NM,H3,200,100,,PCI/L,1990-07-15,R,12.312,Y,Tritium
PRECIPITATION,9005057,3.5,L,9,50,44,EL PASO,TX,ZN65,5.3,6.9,,PCI/L,1990-11-23,R,244.4,D,Zinc-65
PRECIPITATION,9003661,1,L,9,50,40,PROVIDENCE,RI,ZR/NB95,-6.6986,6.9,,PCI/L,1990-09-14,R,,,Zirconium/Niobium-95
PRECIPITATION,9003662,10,ML,10,100,189,AUGUSTA,ME,H3,100,100,,PCI/L,1990-05-15,R,12.312,Y,Tritium
PRECIPITATION,9002507,10,ML,10,100,39,IDAHO FALLS,ID,H3,200,100,,PCI/L,1990-03-15,R,12.312,Y,Tritium
PRECIPITATION,9003702,1,L,9,50,39,IDAHO FALLS,ID,ZR/NB95,4.2,6.9,,PCI/L,1990-09-13,R,,,Zirconium/Niobium-95
PRECIPITATION,9002470,3.5,L,9,50,24,HARTFORD,CT,ZR/NB95,-.91955,3.4,,PCI/L,1990-05-15,R,,,Zirconium/Niobium-95
PRECIPITATION,9002470,1,L,6,50,24,HARTFORD,CT,BETA,2.95,.33,,PCI/L,1990-10-15,R,,,Gross Beta
PRECIPITATION,9002472,1,L,6,50,181,ALBANY,NY,BETA,1.07,.26,,PCI/L,1990-10-15,R,,,Gross Beta
PRECIPITATION,9002477,3.5,L,9,50,191,WILMINGTON,NC,ZN65,-3.9683,6.8,,PCI/L,1990-06-04,R,244.4,D,Zinc-65
PRECIPITATION,9002478,3.5,L,9,50,101,CHARLOTTE,NC,CE144,48,28,,PCI/L,1990-05-16,R,284.3,D,Cerium-144
PRECIPITATION,9002478,3.5,L,9,50,101,CHARLOTTE,NC,TH232,-11.984,7.1,,PCI/L,1990-05-16,R,14020000000,Y,Thorium-232
PRECIPITATION,9000303,1,L,9,50,39,IDAHO FALLS,ID,CE144,9,57,,PCI/L,1990-01-12,R,284.3,D,Cerium-144
PRECIPITATION,9001078,3.5,L,9,50,55,TRENTON,NJ,CS137,-1.064,3.9,,PCI/L,1990-01-15,R,30.17,Y,Cesium-137
PRECIPITATION,9001078,3.5,L,9,50,55,TRENTON,NJ,ZN65,5.8,6.9,,PCI/L,1990-04-06,R,244.4,D,Zinc-65
PRECIPITATION,9001080,1,L,9,50,27,HARRISBURG,PA,K40,-61.088,81,,PCI/L,1990-04-06,R,1277000000,Y,Potassium-40
PRECIPITATION,9001080,10,ML,10,100,27,HARRISBURG,PA,H3,100,100,,PCI/L,1990-01-15,R,12.312,Y,Tritium
PRECIPITATION,9003665,3.5,L,9,50,181,ALBANY,NY,ZR/NB95,-3.0174,3.4,,PCI/L,1990-08-07,R,,,Zirconium/Niobium-95
PRECIPITATION,9003666,10,ML,10,100,27,HARRISBURG,PA,H3,100,100,,PCI/L,1990-05-15,R,12.312,Y,Tritium
PRECIPITATION,9003668,1,L,6,50,56,NIAGARA FALLS,NY,BETA,1.12,.27,,PCI/L,1990-11-01,R,,,Gross Beta
PRECIPITATION,9003669,3.5,L,9,50,92,WILMINGTON,DE,K40,5,38,,PCI/L,1990-08-09,R,1277000000,Y,Potassium-40
PRECIPITATION,9003669,3.5,L,9,50,92,WILMINGTON,DE,RU106,-.088426,20,,PCI/L,1990-08-09,R,368.2,Y,Ruthenium-106
PRECIPITATION,9003670,3.5,L,9,50,116,SYRACUSE,NY,TH232,2.7,7.4,,PCI/L,1990-08-08,R,14020000000,Y,Thorium-232
PRECIPITATION,9003670,3.5,L,9,50,116,SYRACUSE,NY,ZR/NB95,-1.2382,3.4,,PCI/L,1990-08-08,R,,,Zirconium/Niobium-95
PRECIPITATION,9001085,3.5,L,9,50,102,CHARLESTON,WV,RU106,-39.105,20,,PCI/L,1990-04-09,R,368.2,Y,Ruthenium-106
PRECIPITATION,9001087,1,L,9,50,158,LYNCHBURG,VA,CS137,4.8,8.7,,PCI/L,1990-01-15,R,30.17,Y,Cesium-137
PRECIPITATION,9001089,3.5,L,9,50,145,COLUMBIA,SC,CE144,28,29,,PCI/L,1990-04-12,R,284.3,D,Cerium-144
PRECIPITATION,9001089,3.5,L,9,50,145,COLUMBIA,SC,CS137,-3.2369,3.8,,PCI/L,1990-01-15,R,30.17,Y,Cesium-137
PRECIPITATION,9003677,3.5,L,9,50,145,COLUMBIA,SC,ZN65,5.5,6.9,,PCI/L,1990-08-10,R,244.4,D,Zinc-65
PRECIPITATION,9002481,1,L,9,50,145,COLUMBIA,SC,CO60,-7.4346,9.9,,PCI/L,1990-03-15,R,5.271,Y,Cobalt-60
PRECIPITATION,9002482,3.5,L,9,50,180,NASHVILLE,TN,RU106,-14.393,20,,PCI/L,1990-05-21,R,368.2,Y,Ruthenium-106
PRECIPITATION,9002484,1,L,9,50,100,JACKSON,MS,CO60,17,10,,PCI/L,1990-03-15,R,5.271,Y,Cobalt-60
PRECIPITATION,9002484,1,L,9,50,100,JACKSON,MS,RU106,-40.313,40,,PCI/L,1990-05-29,R,368.2,Y,Ruthenium-106
PRECIPITATION,9002484,1,L,9,50,100,JACKSON,MS,ZR/NB95,-2.0002,6.8,,PCI/L,1990-05-29,R,,,Zirconium/Niobium-95
PRECIPITATION,9002485,3.5,L,9,50,1,MONTGOMERY,AL,TH232,-2.8539,7.3,,PCI/L,1990-05-22,R,14020000000,Y,Thorium-232
PRECIPITATION,9002486,1,L,6,50,141,KNOXVILLE,TN,BETA,.3,.23,,PCI/L,1990-10-19,R,,,Gross Beta
PRECIPITATION,9002489,1,L,6,50,146,COLUMBUS,OH,BETA,1.14,.25,,PCI/L,1990-10-22,R,,,Gross Beta
PRECIPITATION,9001092,10,ML,10,100,100,JACKSON,MS,H3,200,100,,PCI/L,1990-01-15,R,12.312,Y,Tritium
PRECIPITATION,9001093,1,L,6,50,1,MONTGOMERY,AL,BETA,1.19,.27,,PCI/L,1990-02-16,R,,,Gross Beta
PRECIPITATION,9001093,3.5,L,9,50,1,MONTGOMERY,AL,CO60,.5,4.1,,PCI/L,1990-01-15,R,5.271,Y,Cobalt-60
PRECIPITATION,9001094,3.5,L,9,50,141,KNOXVILLE,TN,CE144,5,29,,PCI/L,1990-04-10,R,284.3,D,Cerium-144
PRECIPITATION,9001096,3.5,L,9,50,199,MADISON,WI,CE144,55,29,,PCI/L,1990-04-20,R,284.3,D,Cerium-144
PRECIPITATION,9001096,3.5,L,9,50,199,MADISON,WI,CO60,-.6082,4.1,,PCI/L,1990-01-15,R,5.271,Y,Cobalt-60
PRECIPITATION,9001098,3.5,L,9,50,195,PAINESVILLE,OH,RU106,-17.024,19,,PCI/L,1990-04-19,R,368.2,Y,Ruthenium-106
PRECIPITATION,9001099,3.5,L,9,50,196,TOLEDO,OH,CO60,7.1,4.2,,PCI/L,1990-01-15,R,5.271,Y,Cobalt-60
PRECIPITATION,9003686,3.5,L,9,50,199,MADISON,WI,CS137,-.96895,3.8,,PCI/L,1990-05-15,R,30.17,Y,Cesium-137
PRECIPITATION,9003688,3.5,L,9,50,195,PAINESVILLE,OH,TH232,7.8,7.5,,PCI/L,1990-08-28,R,14020000000,Y,Thorium-232
PRECIPITATION,9005022,3.5,L,9,50,24,HARTFORD,CT,RU106,-2.7129,20,,PCI/L,1990-10-18,R,368.2,Y,Ruthenium-106
PRECIPITATION,9005024,3.5,L,9,50,193,CONCORD,NH,ZR/NB95,.9,3.4,,PCI/L,1990-10-19,R,,,Zirconium/Niobium-95
PRECIPITATION,9005027,1,L,9,50,27,HARRISBURG,PA,ZN65,5,15,,PCI/L,1990-10-22,R,244.4,D,Zinc-65
PRECIPITATION,9005028,3.5,L,9,50,25,NEW YORK CITY,NY,CE144,14,29,,PCI/L,1990-10-18,R,284.3,D,Cerium-144
PRECIPITATION,9005032,10,ML,10,100,369,YAPHANK,NY,H3,200,100,,PCI/L,1990-07-15,R,12.312,Y,Tritium
PRECIPITATION,9003074,3.5,L,9,50,24,HARTFORD,CT,RU106,-23.821,19,,PCI/L,1990-06-29,R,368.2,Y,Ruthenium-106
PRECIPITATION,9003078,3.5,L,9,50,55,TRENTON,NJ,TH232,-9.6242,7.2,,PCI/L,1990-07-06,R,14020000000,Y,Thorium-232
PRECIPITATION,9004427,1,L,9,50,24,HARTFORD,CT,CO60,-3.7418,10,,PCI/L,1990-06-15,R,5.271,Y,Cobalt-60
PRECIPITATION,9005063,1,L,6,100,43,LAS VEGAS,NV,BETA,1.17,.18,,PCI/L,1990-11-16,R,,,Gross Beta
PRECIPITATION,9005063,3.5,L,9,50,43,LAS VEGAS,NV,CS137,1.1,3.9,,PCI/L,1990-07-15,R,30.17,Y,Cesium-137
PRECIPITATION,9005065,1,L,9,50,351,OLYMPIA,WA,CS137,-2.2644,8.6,,PCI/L,1990-07-15,R,30.17,Y,Cesium-137
PRECIPITATION,9004427,10,ML,10,100,24,HARTFORD,CT,H3,100,100,,PCI/L,1990-06-15,R,12.312,Y,Tritium
PRECIPITATION,9004428,3.5,L,9,50,189,AUGUSTA,ME,ZN65,-10.893,6.7,,PCI/L,1990-09-19,R,244.4,D,Zinc-65
PRECIPITATION,9004430,3.5,L,9,50,55,TRENTON,NJ,CS137,5.7,4,,PCI/L,1990-06-15,R,30.17,Y,Cesium-137
PRECIPITATION,9004434,3.5,L,9,50,56,NIAGARA FALLS,NY,CE144,25,29,,PCI/L,1990-09-21,R,284.3,D,Cerium-144
PRECIPITATION,9004434,3.5,L,9,50,56,NIAGARA FALLS,NY,ZN65,-1.8996,6.9,,PCI/L,1990-09-21,R,244.4,D,Zinc-65
PRECIPITATION,9004435,3.5,L,9,50,92,WILMINGTON,DE,K40,-34.447,38,,PCI/L,1990-09-20,R,1277000000,Y,Potassium-40
PRECIPITATION,9004435,3.5,L,9,50,92,WILMINGTON,DE,RU106,-1.4571,19,,PCI/L,1990-09-20,R,368.2,Y,Ruthenium-106
PRECIPITATION,9004436,3.5,L,9,50,116,SYRACUSE,NY,RU106,-23.035,20,,PCI/L,1990-09-25,R,368.2,Y,Ruthenium-106
PRECIPITATION,9004437,1,L,9,1000,369,YAPHANK,NY,TH232,22,2.8,,PCI/L,1990-09-26,R,14020000000,Y,Thorium-232
PRECIPITATION,9004438,1,L,6,50,191,WILMINGTON,NC,BETA,4.85,.39,,PCI/L,1990-11-08,R,,,Gross Beta
PRECIPITATION,9001758,3.5,L,9,50,139,BERKELEY,CA,ZR/NB95,-5.8603,3.3,,PCI/L,1990-05-07,R,,,Zirconium/Niobium-95
PRECIPITATION,9001762,1,L,9,50,39,IDAHO FALLS,ID,TH232,-23.63,16,,PCI/L,1990-05-06,R,14020000000,Y,Thorium-232
PRECIPITATION,9100536,3.5,L,9,50,107,SALT LAKE CITY,UT,ZN65,1.7,6.8,,PCI/L,1991-05-03,R,244.4,D,Zinc-65
PRECIPITATION,9002167,3.5,L,9,50,24,HARTFORD,CT,K40,-31.034,38,,PCI/L,1990-05-07,R,1277000000,Y,Potassium-40
PRECIPITATION,9002168,3.5,L,9,50,55,TRENTON,NJ,RU106,-26.596,20,,PCI/L,1990-05-07,R,368.2,Y,Ruthenium-106
PRECIPITATION,9002168,3.5,L,9,50,55,TRENTON,NJ,ZN65,-5.6728,6.7,,PCI/L,1990-05-07,R,244.4,D,Zinc-65
PRECIPITATION,9100540,3.5,L,9,50,110,PORTLAND,OR,CO60,1.5,4.2,,PCI/L,1990-12-15,R,5.271,Y,Cobalt-60
PRECIPITATION,9100541,1,L,9,50,39,IDAHO FALLS,ID,ZN65,-13.945,14,,PCI/L,1991-05-07,R,244.4,D,Zinc-65
PRECIPITATION,9007723,3.5,L,9,50,141,KNOXVILLE,TN,RU106,-5.131,19,,PCI/L,1991-02-20,R,368.2,Y,Ruthenium-106
PRECIPITATION,9007725,3.5,L,9,50,111,CHICAGO,IL,ZR/NB95,-.50704,3.3,,PCI/L,1991-02-22,R,,,Zirconium/Niobium-95
PRECIPITATION,9007727,3.5,L,9,50,199,MADISON,WI,K40,-12.02,37,,PCI/L,1991-02-22,R,1277000000,Y,Potassium-40
PRECIPITATION,9007727,3.5,L,9,50,199,MADISON,WI,ZN65,4.2,6.8,,PCI/L,1991-02-22,R,244.4,D,Zinc-65
PRECIPITATION,9003083,1,L,6,50,116,SYRACUSE,NY,BETA,4.05,.36,,PCI/L,1990-10-25,R,,,Gross Beta
PRECIPITATION,9003085,3.5,L,9,50,191,WILMINGTON,NC,CE144,24,29,,PCI/L,1990-07-02,R,284.3,D,Cerium-144
PRECIPITATION,9003085,1,L,6,50,191,WILMINGTON,NC,BETA,1.04,.26,,PCI/L,1990-10-25,R,,,Gross Beta
PRECIPITATION,9003086,3.5,L,9,50,102,CHARLESTON,WV,TH232,-5.5824,7.2,,PCI/L,1990-07-18,R,14020000000,Y,Thorium-232
PRECIPITATION,9007734,1,L,9,50,105,AUSTIN,TX,ZR/NB95,6.3,6.8,,PCI/L,1991-02-20,R,,,Zirconium/Niobium-95
PRECIPITATION,9003088,1,L,9,50,158,LYNCHBURG,VA,ZN65,4,15,,PCI/L,1990-07-12,R,244.4,D,Zinc-65
PRECIPITATION,9004442,3.5,L,9,50,9,JACKSONVILLE,FL,TH232,-3.5825,7.3,,PCI/L,1990-09-27,R,14020000000,Y,Thorium-232
PRECIPITATION,9004442,3.5,L,9,50,9,JACKSONVILLE,FL,ZN65,1.1,6.8,,PCI/L,1990-09-27,R,244.4,D,Zinc-65
PRECIPITATION,9004443,1,L,6,50,145,COLUMBIA,SC,BETA,2.79,.34,,PCI/L,1990-11-08,R,,,Gross Beta
PRECIPITATION,9004445,3.5,L,9,50,7,MIAMI,FL,CE144,29,29,,PCI/L,1990-10-01,R,284.3,D,Cerium-144
PRECIPITATION,9004445,3.5,L,9,50,7,MIAMI,FL,CS137,-.12348,3.8,,PCI/L,1990-06-15,R,30.17,Y,Cesium-137
PRECIPITATION,9101410,3.5,L,9,50,55,TRENTON,NJ,CE144,-8.5685,28,,PCI/L,1991-05-08,R,284.3,D,Cerium-144
PRECIPITATION,9004450,3.5,L,9,50,135,LANSING,MI,CS137,-1.6015,3.9,,PCI/L,1990-06-15,R,30.17,Y,Cesium-137
PRECIPITATION,9004450,3.5,L,9,50,135,LANSING,MI,K40,-46.993,37,,PCI/L,1990-10-04,R,1277000000,Y,Potassium-40
PRECIPITATION,9004451,3.5,L,9,50,199,MADISON,WI,K40,-7.9778,38,,PCI/L,1990-10-05,R,1277000000,Y,Potassium-40
PRECIPITATION,9004451,3.5,L,9,50,199,MADISON,WI,RU106,-6.5804,20,,PCI/L,1990-10-05,R,368.2,Y,Ruthenium-106
PRECIPITATION,9004451,1,L,6,50,199,MADISON,WI,BETA,.61,.23,,PCI/L,1990-11-09,R,,,Gross Beta
PRECIPITATION,9004452,3.5,L,9,50,146,COLUMBUS,OH,K40,-.30184,38,,PCI/L,1990-10-07,R,1277000000,Y,Potassium-40
PRECIPITATION,9102908,1,L,6,100,25,NEW YORK CITY,NY,BETA,1.73,.19,,PCI/L,1991-04-19,R,,,Gross Beta
PRECIPITATION,9102911,10,ML,10,100,191,WILMINGTON,NC,H3,200,100,,PCI/L,1991-03-15,R,12.312,Y,Tritium
