V_ERAMS_MATRIX_SAMPLE_ANALYSIS.MAT_ID,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.SAMP_ID,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.ANA_SIZE,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.ANA_UNIT,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.ANA_PROC_NUM,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.DURATION,V_ERAMS_LOCATION.LOC_NUM,V_ERAMS_LOCATION.CITY_NAME,V_ERAMS_LOCATION.STATE_ABBR,V_ERAMS_RESULTS_ANALYTE.ANALYTE_ID,V_ERAMS_RESULTS_ANALYTE.RESULT_AMOUNT,V_ERAMS_RESULTS_ANALYTE.CSU,V_ERAMS_RESULTS_ANALYTE.MDC,V_ERAMS_RESULTS_ANALYTE.RESULT_UNIT,V_ERAMS_RESULTS_ANALYTE.RESULT_DATE,V_ERAMS_RESULTS_ANALYTE.ANA_TYPE,V_ERAMS_RESULTS_ANALYTE.HALF_LIFE,V_ERAMS_RESULTS_ANALYTE.HALF_LIFE_TIME_UNIT,V_ERAMS_RESULTS_ANALYTE.ANALYTE_NAME
PASTEURIZED MILK,9003462,3.5,L,9,50,76,GRAND RAPIDS,MI,K,1.628,.062,,G/L,1990-06-04,E,,,Potassium
PASTEURIZED MILK,9003479,1,L,9,1000,112,INDIANAPOLIS,IN,CS137,1.03,.63,,PCI/L,1990-06-04,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9003510,1,L,9,50,75,HONOLULU,HI,K,1.6,.11,,G/L,1990-06-05,E,,,Potassium
PASTEURIZED MILK,9003516,1,L,9,50,142,ST. LOUIS,MO,K,1.54,.11,,G/L,1990-06-11,E,,,Potassium
PASTEURIZED MILK,9003522,3.5,L,9,50,119,DES MOINES,IA,CS137,6.9,3.4,,PCI/L,1990-06-06,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9003522,3.5,L,9,50,119,DES MOINES,IA,K,1.608,.061,,G/L,1990-06-06,E,,,Potassium
PASTEURIZED MILK,9001545,3.5,L,9,50,121,NORFOLK,VA,CS137,5.9,3.3,,PCI/L,1990-03-01,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9001545,3.5,L,9,50,121,NORFOLK,VA,K,1.522,.061,,G/L,1990-03-01,E,,,Potassium
PASTEURIZED MILK,9003525,3.5,L,9,50,130,OMAHA,NE,K,1.326,.059,,G/L,1990-06-07,E,,,Potassium
PASTEURIZED MILK,9003532,3.5,L,9,50,137,MEMPHIS,TN,K,1.685,.062,,G/L,1990-06-07,E,,,Potassium
PASTEURIZED MILK,9004765,3.5,L,9,50,124,MINOT,ND,CS137,3.9,3.3,,PCI/L,1990-07-30,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9004765,1,L,20,100,124,MINOT,ND,SR90,1.75,.12,,PCI/L,1990-07-30,R,28.6,Y,Strontium-90
PASTEURIZED MILK,9004773,1,L,9,1000,80,DENVER,CO,K40,1004,31,,PCI/L,1990-12-15,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,9004774,1,L,9,1000,128,CHARLESTON,SC,K40,1197,28,,PCI/L,1990-12-15,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,9004774,1,L,20,100,128,CHARLESTON,SC,SR90,1.11,.53,,PCI/L,1990-07-31,R,28.6,Y,Strontium-90
PASTEURIZED MILK,9004799,3.5,L,9,50,108,PORTLAND,ME,CS137,6.2,3.3,,PCI/L,1990-08-01,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9004801,3.5,L,9,50,132,SACRAMENTO,CA,K,1.661,.062,,G/L,1990-08-01,E,,,Potassium
PASTEURIZED MILK,9002434,3.5,L,9,50,33,BOSTON,MA,K,1.542,.061,,G/L,1990-04-04,E,,,Potassium
PASTEURIZED MILK,9002435,3.5,L,9,50,155,PHOENIX,AZ,CS137,.4,3.3,,PCI/L,1990-04-12,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9002447,3.5,L,9,50,96,OKLAHOMA CITY,OK,CS137,2.2,3.3,,PCI/L,1990-04-16,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9002447,3.5,L,9,50,96,OKLAHOMA CITY,OK,CS137,3.6,3.3,,PCI/L,1990-04-16,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9001561,3.5,L,9,50,119,DES MOINES,IA,CS137,-1.942,3.2,,PCI/L,1990-03-05,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9001562,3.5,L,9,50,137,MEMPHIS,TN,K,1.547,.061,,G/L,1990-03-05,E,,,Potassium
PASTEURIZED MILK,9001582,3.5,L,9,50,108,PORTLAND,ME,BA140,-45.327,26,,PCI/L,1990-03-07,R,12.789,D,Barium-140
PASTEURIZED MILK,9001586,3.5,L,9,50,368,FORT WORTH,TX,BA140,-64.101,28,,PCI/L,1990-03-05,R,12.789,D,Barium-140
PASTEURIZED MILK,9001586,3.5,L,9,50,368,FORT WORTH,TX,K,1.452,.06,,G/L,1990-03-05,E,,,Potassium
PASTEURIZED MILK,9001605,3.5,L,9,50,25,NEW YORK CITY,NY,CS137,.5,3.3,,PCI/L,1990-03-05,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9004831,3.5,L,9,50,39,IDAHO FALLS,ID,K,1.662,.062,,G/L,1990-07-31,E,,,Potassium
PASTEURIZED MILK,9002528,3.5,L,9,50,117,ALBUQUERQUE,NM,K,1.563,.061,,G/L,1990-04-17,E,,,Potassium
PASTEURIZED MILK,9004872,3.5,L,9,50,24,HARTFORD,CT,CS137,8.8,3.4,,PCI/L,1990-08-07,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9004901,3.5,L,9,50,96,OKLAHOMA CITY,OK,CS137,6.6,3.4,,PCI/L,1990-08-06,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9001130,3.5,L,9,50,113,CLEVELAND,OH,K,1.493,.061,,G/L,1990-02-13,E,,,Potassium
PASTEURIZED MILK,9003704,3.5,L,9,50,33,BOSTON,MA,K,1.493,.06,,G/L,1990-06-06,E,,,Potassium
PASTEURIZED MILK,9003725,3.5,L,9,50,129,BURLINGTON,VT,K,1.578,.061,,G/L,1990-06-12,E,,,Potassium
PASTEURIZED MILK,9003242,1,L,9,1000,120,MANCHESTER,NH,K40,1087,26,,PCI/L,1990-10-30,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,9003248,3.5,L,9,50,159,WICHITA,KS,CS137,3.5,3.3,,PCI/L,1990-05-22,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9004495,1,L,9,1000,45,NEW ORLEANS,LA,K40,1230,32,,PCI/L,1990-12-15,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,9004559,1,L,9,1000,137,MEMPHIS,TN,K40,1148,28,,PCI/L,1990-12-15,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,9000307,3.5,L,9,50,114,PHILADELPHIA,PA,CS137,3.5,4.5,,PCI/L,1990-01-08,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9000308,3.5,L,9,50,110,PORTLAND,OR,CS137,7.6,4.5,,PCI/L,1990-01-08,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9000310,1,L,9,50,96,OKLAHOMA CITY,OK,CS137,13.2,7.1,,PCI/L,1990-01-08,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9000313,3.5,L,9,50,115,BUFFALO,NY,K,1.53,.063,,G/L,1990-01-09,E,,,Potassium
PASTEURIZED MILK,9000314,3.5,L,9,50,334,MINNEAPOLIS,MN,K,1.39,.062,,G/L,1990-01-08,E,,,Potassium
PASTEURIZED MILK,9000315,3.5,L,9,50,43,LAS VEGAS,NV,BA140,7,10,,PCI/L,1990-01-08,R,12.789,D,Barium-140
PASTEURIZED MILK,9000315,3.5,L,9,50,43,LAS VEGAS,NV,CS137,5.1,4.5,,PCI/L,1990-01-08,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9000344,3.5,L,9,50,126,SAN JUAN,PR,K,1.473,.062,,G/L,1990-01-10,E,,,Potassium
PASTEURIZED MILK,9000345,3.5,L,9,50,92,WILMINGTON,DE,CS137,-.37142,4.4,,PCI/L,1990-01-10,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9000345,3.5,L,9,50,92,WILMINGTON,DE,K,1.422,.062,,G/L,1990-01-10,E,,,Potassium
PASTEURIZED MILK,9000347,3.5,L,9,50,119,DES MOINES,IA,K,1.52,.063,,G/L,1990-01-08,E,,,Potassium
PASTEURIZED MILK,9000350,1,L,9,50,1662,ST. PAUL,MN,CS137,-4.5764,6.9,,PCI/L,1990-01-04,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9002268,3.5,L,9,50,42,SEATTLE,WA,K,1.579,.061,,G/L,1990-04-02,E,,,Potassium
PASTEURIZED MILK,9002269,3.5,L,9,50,49,PITTSBURGH,PA,K,1.556,.061,,G/L,1990-04-09,E,,,Potassium
PASTEURIZED MILK,9004953,3.5,L,9,50,136,RAPID CITY,SD,K,1.531,.061,,G/L,1990-08-08,E,,,Potassium
PASTEURIZED MILK,9004953,3.5,L,9,50,136,RAPID CITY,SD,K,1.634,.062,,G/L,1990-08-08,E,,,Potassium
PASTEURIZED MILK,9004954,1,L,9,50,43,LAS VEGAS,NV,K,1.35,.11,,G/L,1990-08-08,E,,,Potassium
PASTEURIZED MILK,9004958,1,L,9,50,312,MONTPELIER,VT,K,1.35,.11,,G/L,1990-08-09,E,,,Potassium
PASTEURIZED MILK,9004964,1,L,9,50,110,PORTLAND,OR,K,1.64,.11,,G/L,1990-08-09,E,,,Potassium
PASTEURIZED MILK,9003324,3.5,L,9,50,48,LOS ANGELES,CA,CS137,4.6,3.3,,PCI/L,1990-05-17,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9001384,3.5,L,9,50,48,LOS ANGELES,CA,CS137,-2.8176,3.2,,PCI/L,1990-02-13,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9003391,1,L,9,50,121,NORFOLK,VA,CS137,5,6.9,,PCI/L,1990-05-29,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9003393,3.5,L,9,50,113,CLEVELAND,OH,CS137,1,3.3,,PCI/L,1990-05-31,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9004630,1,L,20,100,67,REGION 9,R09,SR90,-.3218,.16,,PCI/L,1990-04-15,R,28.6,Y,Strontium-90
PASTEURIZED MILK,9004647,1,L,20,100,105,AUSTIN,TX,SR90,.96,.23,,PCI/L,1990-07-23,R,28.6,Y,Strontium-90
PASTEURIZED MILK,9000581,3.5,L,9,50,39,IDAHO FALLS,ID,I131,13.9,5.6,,PCI/L,1990-01-19,R,8.0233,D,Iodine-131
PASTEURIZED MILK,9000582,3.5,L,9,50,105,AUSTIN,TX,CS137,-.6014,4.4,,PCI/L,1990-01-14,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9005727,3.5,L,9,50,100,JACKSON,MS,CS137,5.3,3.3,,PCI/L,1990-09-11,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9004075,1,L,20,100,108,PORTLAND,ME,SR90,2.33,.084,,PCI/L,1990-07-03,R,28.6,Y,Strontium-90
PASTEURIZED MILK,9005080,3.5,L,9,50,77,TAMPA,FL,CS137,6.5,3.3,,PCI/L,1990-08-14,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9005099,3.5,L,9,50,45,NEW ORLEANS,LA,CS137,8.1,3.4,,PCI/L,1990-08-14,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9005804,3.5,L,9,50,48,LOS ANGELES,CA,K,1.614,.061,,G/L,1990-09-14,E,,,Potassium
PASTEURIZED MILK,9005817,1,L,9,50,101,CHARLOTTE,NC,K,1.49,.11,,G/L,1990-09-13,E,,,Potassium
PASTEURIZED MILK,9005817,1,L,9,50,101,CHARLOTTE,NC,CS137,-5.0574,6.8,,PCI/L,1990-09-13,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9007416,3.5,L,9,50,120,MANCHESTER,NH,CS137,2.4,3.2,,PCI/L,1990-11-20,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9000908,3.5,L,9,50,76,GRAND RAPIDS,MI,K,1.553,.063,,G/L,1990-02-05,E,,,Potassium
PASTEURIZED MILK,9000909,3.5,L,9,50,114,PHILADELPHIA,PA,I131,5.1,4.6,,PCI/L,1990-02-05,R,8.0233,D,Iodine-131
PASTEURIZED MILK,9000910,3.5,L,9,50,121,NORFOLK,VA,BA140,-3.1021,8.3,,PCI/L,1990-01-28,R,12.789,D,Barium-140
PASTEURIZED MILK,9000910,3.5,L,9,50,121,NORFOLK,VA,CS137,1.4,4.5,,PCI/L,1990-01-28,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9000910,3.5,L,9,50,121,NORFOLK,VA,I131,14.9,9.2,,PCI/L,1990-01-28,R,8.0233,D,Iodine-131
PASTEURIZED MILK,9000912,3.5,L,9,50,49,PITTSBURGH,PA,BA140,-7.1241,5.3,,PCI/L,1990-02-05,R,12.789,D,Barium-140
PASTEURIZED MILK,9000913,3.5,L,9,50,119,DES MOINES,IA,BA140,4.5,7.6,,PCI/L,1990-02-05,R,12.789,D,Barium-140
PASTEURIZED MILK,9007487,3.5,L,9,50,124,MINOT,ND,K,1.633,.061,,G/L,1990-12-28,E,,,Potassium
PASTEURIZED MILK,9007511,3.5,L,9,50,105,AUSTIN,TX,K,1.585,.061,,G/L,1990-11-27,E,,,Potassium
PASTEURIZED MILK,9006288,1,L,9,1000,137,MEMPHIS,TN,K40,946,33,,PCI/L,1991-03-01,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,9006292,1,L,9,1000,116,SYRACUSE,NY,K40,902,27,,PCI/L,1991-05-08,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,9006297,3.5,L,9,50,142,ST. LOUIS,MO,CS137,.9,3.2,,PCI/L,1990-10-02,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9002160,3.5,L,9,50,129,BURLINGTON,VT,CS137,-.24044,3.2,,PCI/L,1990-03-16,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9002160,3.5,L,9,50,129,BURLINGTON,VT,K,1.533,.061,,G/L,1990-03-16,E,,,Potassium
PASTEURIZED MILK,9002161,3.5,L,9,50,127,KANSAS CITY,MO,K,1.509,.061,,G/L,1990-03-09,E,,,Potassium
PASTEURIZED MILK,9102437,1,L,9,1000,124,MINOT,ND,CS137,,,7.9,PCI/L,1991-03-27,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9102437,1,L,9,1000,124,MINOT,ND,K40,1310,57,,PCI/L,1991-03-27,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,9006303,3.5,L,9,50,114,PHILADELPHIA,PA,K,1.609,.061,,G/L,1990-10-09,E,,,Potassium
PASTEURIZED MILK,9002860,3.5,L,9,50,105,AUSTIN,TX,CS137,-1.4828,3.2,,PCI/L,1990-05-01,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9004078,1,L,20,100,96,OKLAHOMA CITY,OK,SR90,.84,.39,,PCI/L,1990-07-02,R,28.6,Y,Strontium-90
PASTEURIZED MILK,9004105,3.5,L,9,50,130,OMAHA,NE,CS137,4.4,3.3,,PCI/L,1990-07-03,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9004105,1,L,20,100,130,OMAHA,NE,SR90,.82,.17,,PCI/L,1990-07-03,R,28.6,Y,Strontium-90
PASTEURIZED MILK,9102462,1,L,9,1000,46,CINCINNATI,OH,K40,1300,36,,PCI/L,1991-03-25,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,9102462,1,L,9,1000,46,CINCINNATI,OH,PB212,8,2.5,,PCI/L,1991-03-25,R,10.643,H,Lead-212
PASTEURIZED MILK,9102462,1,L,9,1000,46,CINCINNATI,OH,CS137,,,4.5,PCI/L,1991-03-25,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9102464,1,L,9,1000,183,ANCON,PC,K40,1240,33,,PCI/L,1991-03-26,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,9102499,1,L,9,360,130,OMAHA,NE,CS137,,,13,PCI/L,1991-03-28,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9101302,1,L,9,1000,55,TRENTON,NJ,K40,799,32,,PCI/L,1991-05-21,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,9101303,1,L,9,360,136,RAPID CITY,SD,K40,975,49,,PCI/L,1991-05-28,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,9101309,1,L,9,360,97,BALTIMORE,MD,K40,1668,75,,PCI/L,1991-05-24,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,9101310,1,L,9,360,155,PHOENIX,AZ,K40,1220,98,,PCI/L,1991-05-22,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,9101313,1,L,9,1000,1662,ST. PAUL,MN,K40,1012,25,,PCI/L,1991-05-23,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,9004160,1,L,20,100,155,PHOENIX,AZ,SR90,.5,.74,,PCI/L,1990-07-05,R,28.6,Y,Strontium-90
PASTEURIZED MILK,9004164,3.5,L,9,50,97,BALTIMORE,MD,CS137,7.3,3.4,,PCI/L,1990-07-06,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9004166,1,L,20,100,76,GRAND RAPIDS,MI,SR90,1.828,.059,,PCI/L,1990-07-03,R,28.6,Y,Strontium-90
PASTEURIZED MILK,9004167,1,L,20,100,116,SYRACUSE,NY,SR90,2.35,.2,,PCI/L,1990-07-03,R,28.6,Y,Strontium-90
PASTEURIZED MILK,9101369,1,L,9,360,41,DETROIT,MI,K40,925,46,,PCI/L,1991-05-24,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,9102871,1,L,9,360,41,DETROIT,MI,K40,1310,58,,PCI/L,1991-04-11,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,9102873,1,L,9,360,49,PITTSBURGH,PA,CS137,,,12,PCI/L,1991-04-10,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9102873,1,L,9,360,49,PITTSBURGH,PA,K40,1330,78,,PCI/L,1991-04-10,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,9005385,3.5,L,9,50,117,ALBUQUERQUE,NM,CS137,6,3.3,,PCI/L,1990-08-28,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9005385,3.5,L,9,50,117,ALBUQUERQUE,NM,K,1.579,.061,,G/L,1990-08-28,E,,,Potassium
PASTEURIZED MILK,9005432,1,L,9,50,113,CLEVELAND,OH,CS137,-3.5983,6.8,,PCI/L,1990-08-28,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9005434,3.5,L,9,50,46,CINCINNATI,OH,CS137,-4.1701,3.2,,PCI/L,1990-08-29,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9001832,3.5,L,9,50,105,AUSTIN,TX,I131,-27.425,22,,PCI/L,1990-03-20,R,8.0233,D,Iodine-131
PASTEURIZED MILK,9000938,3.5,L,9,50,100,JACKSON,MS,BA140,4.7,5.4,,PCI/L,1990-02-06,R,12.789,D,Barium-140
PASTEURIZED MILK,9000938,3.5,L,9,50,100,JACKSON,MS,CS137,-1.2372,4.4,,PCI/L,1990-02-06,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9000938,3.5,L,9,50,100,JACKSON,MS,I131,5.6,4.6,,PCI/L,1990-02-06,R,8.0233,D,Iodine-131
PASTEURIZED MILK,9000938,3.5,L,9,50,100,JACKSON,MS,K,1.368,.061,,G/L,1990-02-06,E,,,Potassium
PASTEURIZED MILK,9000939,1,L,9,50,108,PORTLAND,ME,BA140,12,13,,PCI/L,1990-02-06,R,12.789,D,Barium-140
PASTEURIZED MILK,9000939,1,L,9,50,108,PORTLAND,ME,K,1.54,.11,,G/L,1990-02-06,E,,,Potassium
PASTEURIZED MILK,9000941,3.5,L,9,50,75,HONOLULU,HI,BA140,3.3,6.8,,PCI/L,1990-02-05,R,12.789,D,Barium-140
PASTEURIZED MILK,9000942,3.5,L,9,50,51,LITTLE ROCK,AR,CS137,4,4.5,,PCI/L,1990-02-06,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9000942,3.5,L,9,50,51,LITTLE ROCK,AR,K,1.463,.062,,G/L,1990-02-06,E,,,Potassium
PASTEURIZED MILK,9000943,3.5,L,9,50,109,LOUISVILLE,KY,CS137,4.9,4.5,,PCI/L,1990-02-06,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9000943,3.5,L,9,50,109,LOUISVILLE,KY,K,1.514,.063,,G/L,1990-02-06,E,,,Potassium
PASTEURIZED MILK,9000944,3.5,L,9,50,116,SYRACUSE,NY,CS137,9.6,4.6,,PCI/L,1990-02-05,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9000944,3.5,L,9,50,116,SYRACUSE,NY,K,1.349,.061,,G/L,1990-02-05,E,,,Potassium
PASTEURIZED MILK,9007552,3.5,L,9,50,71,CHATTANOOGA,TN,K,1.582,.061,,G/L,1990-12-13,E,,,Potassium
PASTEURIZED MILK,9007554,3.5,L,9,50,110,PORTLAND,OR,CS137,.9,3.2,,PCI/L,1990-12-03,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9007559,1,L,9,1000,116,SYRACUSE,NY,K40,1308,72,,PCI/L,1991-05-01,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,9007561,3.5,L,9,50,42,SEATTLE,WA,K,1.664,.062,,G/L,1990-12-04,E,,,Potassium
PASTEURIZED MILK,9007562,3.5,L,9,50,136,RAPID CITY,SD,CS137,4.9,3.3,,PCI/L,1990-12-03,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9007564,3.5,L,9,50,109,LOUISVILLE,KY,K,1.662,.062,,G/L,1990-12-03,E,,,Potassium
PASTEURIZED MILK,9001833,3.5,L,9,50,92,WILMINGTON,DE,K,1.583,.061,,G/L,1990-03-20,E,,,Potassium
PASTEURIZED MILK,9001834,1,L,20,1000,59,REGION 1,R01,SR90,1.23,.2,,PCI/L,1990-01-15,R,28.6,Y,Strontium-90
PASTEURIZED MILK,9001836,1,L,20,100,61,REGION 3,R03,SR90,1.07,.38,,PCI/L,1990-01-15,R,28.6,Y,Strontium-90
PASTEURIZED MILK,9001842,1,L,20,100,67,REGION 9,R09,SR90,.61,.1,,PCI/L,1990-01-15,R,28.6,Y,Strontium-90
PASTEURIZED MILK,9001843,1,L,20,100,68,REGION 10,R10,SR90,.485,.082,,PCI/L,1990-01-15,R,28.6,Y,Strontium-90
PASTEURIZED MILK,9000968,3.5,L,9,50,97,BALTIMORE,MD,BA140,-1.2213,5.8,,PCI/L,1990-02-02,R,12.789,D,Barium-140
PASTEURIZED MILK,9000970,3.5,L,9,50,368,FORT WORTH,TX,K,1.445,.062,,G/L,1990-02-05,E,,,Potassium
PASTEURIZED MILK,9000971,3.5,L,9,50,77,TAMPA,FL,K,1.389,.062,,G/L,1990-02-07,E,,,Potassium
PASTEURIZED MILK,9002864,1,L,9,50,75,HONOLULU,HI,I131,-17.319,17,,PCI/L,1990-05-01,R,8.0233,D,Iodine-131
PASTEURIZED MILK,9002864,1,L,9,50,75,HONOLULU,HI,I131,-.56619,18,,PCI/L,1990-05-01,R,8.0233,D,Iodine-131
PASTEURIZED MILK,9002923,3.5,L,9,50,51,LITTLE ROCK,AR,K,1.51,.06,,G/L,1990-05-07,E,,,Potassium
PASTEURIZED MILK,9002925,3.5,L,9,50,112,INDIANAPOLIS,IN,CS137,3.2,3.3,,PCI/L,1990-05-07,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9002925,3.5,L,9,50,112,INDIANAPOLIS,IN,K,1.495,.06,,G/L,1990-05-07,E,,,Potassium
PASTEURIZED MILK,9002927,3.5,L,9,50,116,SYRACUSE,NY,CS137,1.1,3.3,,PCI/L,1990-05-07,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9002929,3.5,L,9,50,71,CHATTANOOGA,TN,CS137,9.3,3.4,,PCI/L,1990-05-07,R,30.17,Y,Cesium-137
PASTEURIZED MILK,9100768,1,L,9,360,96,OKLAHOMA CITY,OK,K40,852,43,,PCI/L,1991-05-20,R,1277000000,Y,Potassium-40
