V_ERAMS_MATRIX_SAMPLE_ANALYSIS.MAT_ID,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.SAMP_ID,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.ANA_SIZE,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.ANA_UNIT,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.ANA_PROC_NUM,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.DURATION,V_ERAMS_LOCATION.LOC_NUM,V_ERAMS_LOCATION.CITY_NAME,V_ERAMS_LOCATION.STATE_ABBR,V_ERAMS_RESULTS_ANALYTE.ANALYTE_ID,V_ERAMS_RESULTS_ANALYTE.RESULT_AMOUNT,V_ERAMS_RESULTS_ANALYTE.CSU,V_ERAMS_RESULTS_ANALYTE.MDC,V_ERAMS_RESULTS_ANALYTE.RESULT_UNIT,V_ERAMS_RESULTS_ANALYTE.RESULT_DATE,V_ERAMS_RESULTS_ANALYTE.ANA_TYPE,V_ERAMS_RESULTS_ANALYTE.HALF_LIFE,V_ERAMS_RESULTS_ANALYTE.HALF_LIFE_TIME_UNIT,V_ERAMS_RESULTS_ANALYTE.ANALYTE_NAME
PASTEURIZED MILK,B000386,1,L,118,1000,131,SAN FRANCISCO,CA,RA226,,,70,PCI/L,2010-01-13,R,1600,Y,Radium-226
PASTEURIZED MILK,B000387,1,L,118,1000,47,JEFFERSON CITY,MO,RA226,,,61,PCI/L,2010-01-13,R,1600,Y,Radium-226
PASTEURIZED MILK,B004518,1,L,118,1000,125,SPOKANE,WA,CS137,,,4.6,PCI/L,2010-05-25,R,30.17,Y,Cesium-137
PASTEURIZED MILK,B010263,1,L,118,1000,41,DETROIT,MI,CS137,,,3.9,PCI/L,2010-11-16,R,30.17,Y,Cesium-137
PASTEURIZED MILK,B004968,1,L,118,1000,155,PHOENIX,AZ,CO60,,,6.8,PCI/L,2010-06-02,R,5.271,Y,Cobalt-60
PASTEURIZED MILK,B008687,1,L,118,1000,312,MONTPELIER,VT,TH234,,,210,PCI/L,2010-10-06,R,24.1,D,Thorium-234
PASTEURIZED MILK,B008733,1,L,118,1000,97,BALTIMORE,MD,RA226,,,81,PCI/L,2010-10-12,R,1600,Y,Radium-226
PASTEURIZED MILK,B008733,1,L,118,1000,97,BALTIMORE,MD,RA228,,,32,PCI/L,2010-10-12,R,5.75,Y,Radium-228
PASTEURIZED MILK,B008734,1,L,118,1000,102,CHARLESTON,WV,CS137,,,5.5,PCI/L,2010-10-13,R,30.17,Y,Cesium-137
PASTEURIZED MILK,B006195,1,L,118,1000,3063,HILO,HI,BA140,,,76,PCI/L,2010-07-19,R,12.789,D,Barium-140
PASTEURIZED MILK,B006197,1,L,118,1000,371,OAKLAND,CA,RA226,,,73,PCI/L,2010-07-20,R,1600,Y,Radium-226
PASTEURIZED MILK,B006235,1,L,118,1000,48,LOS ANGELES,CA,CS137,,,5.8,PCI/L,2010-07-21,R,30.17,Y,Cesium-137
PASTEURIZED MILK,B006236,1,L,118,1000,106,DALLAS,TX,CO60,,,5.1,PCI/L,2010-07-19,R,5.271,Y,Cobalt-60
PASTEURIZED MILK,B008735,1,L,118,1000,3822,SAN ANTONIO,TX,CS137,,,4.6,PCI/L,2010-10-12,R,30.17,Y,Cesium-137
PASTEURIZED MILK,B009785,1,L,118,1000,3063,HILO,HI,TH234,,,120,PCI/L,2010-11-15,R,24.1,D,Thorium-234
PASTEURIZED MILK,B008802,1,L,118,1000,24,HARTFORD,CT,CO60,,,5.8,PCI/L,2010-10-13,R,5.271,Y,Cobalt-60
PASTEURIZED MILK,B008802,1,L,118,1000,24,HARTFORD,CT,CS137,,,5.1,PCI/L,2010-10-13,R,30.17,Y,Cesium-137
PASTEURIZED MILK,B005171,1,L,118,1000,113,CLEVELAND,OH,CO60,,,6.1,PCI/L,2010-06-17,R,5.271,Y,Cobalt-60
PASTEURIZED MILK,B005171,1,L,118,1000,113,CLEVELAND,OH,K40,1350,85,,PCI/L,2010-06-17,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,B007485,1,L,118,1000,46,CINCINNATI,OH,PB212,3.7,2.5,,PCI/L,2010-08-31,R,10.643,H,Lead-212
PASTEURIZED MILK,B007486,1,L,118,1000,516,DOVER,DE,K40,1390,84,,PCI/L,2010-08-31,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,B007486,1,L,118,1000,516,DOVER,DE,PB212,3.6,1.9,,PCI/L,2010-08-31,R,10.643,H,Lead-212
PASTEURIZED MILK,B006343,1,L,118,1000,125,SPOKANE,WA,CO60,,,7.6,PCI/L,2010-07-20,R,5.271,Y,Cobalt-60
PASTEURIZED MILK,B006343,1,L,118,1000,125,SPOKANE,WA,RA226,,,76,PCI/L,2010-07-20,R,1600,Y,Radium-226
PASTEURIZED MILK,B010026,1,L,118,1000,71,CHATTANOOGA,TN,CO60,,,6.2,PCI/L,2010-11-23,R,5.271,Y,Cobalt-60
PASTEURIZED MILK,B101988,1,L,118,1000,71,CHATTANOOGA,TN,CS137,,,3.9,PCI/L,2011-03-03,R,30.17,Y,Cesium-137
PASTEURIZED MILK,B103087,1,L,118,1000,119,DES MOINES,IA,I131,,,6.2,PCI/L,2011-03-29,R,8.0233,D,Iodine-131
PASTEURIZED MILK,B103088,1,L,118,1000,41,DETROIT,MI,BA140,,,19,PCI/L,2011-03-28,R,12.789,D,Barium-140
PASTEURIZED MILK,B103089,1,L,118,1000,117,ALBUQUERQUE,NM,BA140,,,14,PCI/L,2011-03-29,R,12.789,D,Barium-140
PASTEURIZED MILK,B101096,1,L,118,1000,92,WILMINGTON,DE,RA226,,,50,PCI/L,2011-01-31,R,1600,Y,Radium-226
PASTEURIZED MILK,B103599,1,L,118,1000,3063,HILO,HI,CO60,,,5.4,PCI/L,2011-04-04,R,5.271,Y,Cobalt-60
PASTEURIZED MILK,B103599,.25,L,129,100,3063,HILO,HI,SR89,6.5,3.6,12,PCI/L,2011-04-04,R,50.55,D,Strontium-89
PASTEURIZED MILK,B103599,.25,L,129,100,3063,HILO,HI,SR90,-1.0834,1.3,5.3,PCI/L,2011-04-04,R,28.6,Y,Strontium-90
PASTEURIZED MILK,B010642,1,L,118,1000,51,LITTLE ROCK,AR,K40,1250,81,,PCI/L,2010-11-30,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,B104077,1,L,118,1000,125,SPOKANE,WA,CO60,,,5.4,PCI/L,2011-04-12,R,5.271,Y,Cobalt-60
PASTEURIZED MILK,B104421,1,L,118,1000,92,WILMINGTON,DE,CO60,,,5.3,PCI/L,2011-04-18,R,5.271,Y,Cobalt-60
PASTEURIZED MILK,B104422,1,L,118,1000,429,RENO,NV,BA140,,,18,PCI/L,2011-04-18,R,12.789,D,Barium-140
PASTEURIZED MILK,B103352,1,L,118,1000,115,BUFFALO,NY,BA140,,,17,PCI/L,2011-04-01,R,12.789,D,Barium-140
PASTEURIZED MILK,B100415,1,L,118,1000,283,PLANT CITY,FL,CO60,,,5.2,PCI/L,2011-01-12,R,5.271,Y,Cobalt-60
PASTEURIZED MILK,B100415,1,L,118,1000,283,PLANT CITY,FL,RA228,,,27,PCI/L,2011-01-12,R,5.75,Y,Radium-228
PASTEURIZED MILK,B100416,1,L,118,1000,49,PITTSBURGH,PA,CO60,,,4.9,PCI/L,2011-01-03,R,5.271,Y,Cobalt-60
PASTEURIZED MILK,B100857,1,L,118,1000,102,CHARLESTON,WV,CS137,,,6,PCI/L,2011-01-24,R,30.17,Y,Cesium-137
PASTEURIZED MILK,B103375,1,L,118,1000,155,PHOENIX,AZ,BA140,,,18,PCI/L,2011-03-29,R,12.789,D,Barium-140
PASTEURIZED MILK,B103375,1,L,129,100,155,PHOENIX,AZ,SR89,.78,.56,2,PCI/L,2011-03-29,R,50.55,D,Strontium-89
PASTEURIZED MILK,B103376,1,L,118,1000,113,CLEVELAND,OH,K40,1340,86,,PCI/L,2011-03-28,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,B102072,1,L,118,1000,48,LOS ANGELES,CA,RA226,,,55,PCI/L,2011-02-28,R,1600,Y,Radium-226
PASTEURIZED MILK,B102092,1,L,118,1000,4077,FORT SMITH,AR,CO60,,,6.3,PCI/L,2011-03-07,R,5.271,Y,Cobalt-60
PASTEURIZED MILK,B104079,1,L,118,1000,49,PITTSBURGH,PA,CS137,,,6.4,PCI/L,2011-04-05,R,30.17,Y,Cesium-137
PASTEURIZED MILK,B104085,1,L,118,1000,137,MEMPHIS,TN,CO60,,,5.8,PCI/L,2011-04-11,R,5.271,Y,Cobalt-60
PASTEURIZED MILK,B104085,1,L,118,1000,137,MEMPHIS,TN,CS137,,,5,PCI/L,2011-04-11,R,30.17,Y,Cesium-137
PASTEURIZED MILK,B104550,1,L,118,1000,3822,SAN ANTONIO,TX,K40,1220,79,,PCI/L,2011-04-19,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,B103380,1,L,118,1000,113,CLEVELAND,OH,CS137,,,4.4,PCI/L,2011-03-31,R,30.17,Y,Cesium-137
PASTEURIZED MILK,B103380,1,L,118,1000,113,CLEVELAND,OH,I131,,,6.3,PCI/L,2011-03-31,R,8.0233,D,Iodine-131
PASTEURIZED MILK,B100498,1,L,118,1000,55,TRENTON,NJ,CO60,,,7.4,PCI/L,2011-01-13,R,5.271,Y,Cobalt-60
PASTEURIZED MILK,B100498,1,L,118,1000,55,TRENTON,NJ,K40,1320,85,,PCI/L,2011-01-13,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,B100969,1,L,118,1000,110,PORTLAND,OR,K40,1350,84,,PCI/L,2011-01-31,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,B103382,1,L,118,1000,49,PITTSBURGH,PA,K40,1270,81,,PCI/L,2011-03-31,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,B103385,1,L,118,1000,516,DOVER,DE,CO60,,,7.6,PCI/L,2011-04-01,R,5.271,Y,Cobalt-60
PASTEURIZED MILK,B103385,1,L,118,1000,516,DOVER,DE,CS137,,,6.2,PCI/L,2011-04-01,R,30.17,Y,Cesium-137
PASTEURIZED MILK,B104859,1,L,118,1000,237,TACOMA,WA,BA140,,,17,PCI/L,2011-04-24,R,12.789,D,Barium-140
PASTEURIZED MILK,B103213,1,L,118,1000,109,LOUISVILLE,KY,CO60,,,6.9,PCI/L,2011-03-30,R,5.271,Y,Cobalt-60
PASTEURIZED MILK,B103217,1,L,118,1000,102,CHARLESTON,WV,CS137,,,4.6,PCI/L,2011-03-30,R,30.17,Y,Cesium-137
PASTEURIZED MILK,B103218,1,L,118,1000,47,JEFFERSON CITY,MO,I131,,,3.7,PCI/L,2011-03-30,R,8.0233,D,Iodine-131
PASTEURIZED MILK,B103223,.5,L,129,100,312,MONTPELIER,VT,SR89,1.2,1.5,5.4,PCI/L,2011-03-30,R,50.55,D,Strontium-89
PASTEURIZED MILK,B009144,1,L,118,1000,110,PORTLAND,OR,RA226,,,80,PCI/L,2010-10-25,R,1600,Y,Radium-226
PASTEURIZED MILK,B104185,1,L,118,1000,48,LOS ANGELES,CA,BA140,,,19,PCI/L,2011-04-13,R,12.789,D,Barium-140
PASTEURIZED MILK,B104186,1,L,118,1000,110,PORTLAND,OR,BA140,,,15,PCI/L,2011-04-13,R,12.789,D,Barium-140
PASTEURIZED MILK,B104187,1,L,118,1000,115,BUFFALO,NY,K40,1270,82,,PCI/L,2011-04-13,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,B104188,1,L,118,1000,102,CHARLESTON,WV,TL208,2.5,1.6,,PCI/L,2011-04-13,R,3.053,M,Thallium-208
PASTEURIZED MILK,B104189,1,L,118,1000,283,PLANT CITY,FL,BA140,,,21,PCI/L,2011-04-13,R,12.789,D,Barium-140
PASTEURIZED MILK,B104189,1,L,118,1000,283,PLANT CITY,FL,CS137,,,6.4,PCI/L,2011-04-13,R,30.17,Y,Cesium-137
PASTEURIZED MILK,B104191,1,L,118,1000,371,OAKLAND,CA,CS134,2.53,.58,,PCI/L,2011-04-13,R,2.062,Y,Cesium-134
PASTEURIZED MILK,B104191,1,L,118,1000,371,OAKLAND,CA,CS137,,,4.2,PCI/L,2011-04-13,R,30.17,Y,Cesium-137
PASTEURIZED MILK,B104192,1,L,118,1000,159,WICHITA,KS,CO60,,,5.5,PCI/L,2011-04-12,R,5.271,Y,Cobalt-60
PASTEURIZED MILK,B104193,1,L,118,1000,51,LITTLE ROCK,AR,K40,1300,79,,PCI/L,2011-04-13,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,B104196,1,L,118,1000,116,SYRACUSE,NY,I131,,,5.3,PCI/L,2011-04-13,R,8.0233,D,Iodine-131
PASTEURIZED MILK,B103269,1,L,118,1000,106,DALLAS,TX,CS137,,,4.2,PCI/L,2011-03-30,R,30.17,Y,Cesium-137
PASTEURIZED MILK,B100595,1,L,118,1000,109,LOUISVILLE,KY,I131,,,15,PCI/L,2011-01-19,R,8.0233,D,Iodine-131
PASTEURIZED MILK,B100596,1,L,118,1000,159,WICHITA,KS,RA226,,,86,PCI/L,2011-01-19,R,1600,Y,Radium-226
PASTEURIZED MILK,B100597,1,L,118,1000,116,SYRACUSE,NY,CO60,,,8.8,PCI/L,2011-01-19,R,5.271,Y,Cobalt-60
PASTEURIZED MILK,B100597,1,L,118,1000,116,SYRACUSE,NY,I131,,,19,PCI/L,2011-01-19,R,8.0233,D,Iodine-131
PASTEURIZED MILK,B102508,1,L,118,1000,119,DES MOINES,IA,RA228,,,34,PCI/L,2011-03-21,R,5.75,Y,Radium-228
PASTEURIZED MILK,B005882,1,L,118,1000,137,MEMPHIS,TN,K40,1310,82,,PCI/L,2010-07-14,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,B103015,1,L,129,100,131,SAN FRANCISCO,CA,SR89,.17,.52,1.9,PCI/L,2011-03-28,R,50.55,D,Strontium-89
PASTEURIZED MILK,B103016,1,L,129,100,155,PHOENIX,AZ,SR89,-.52274,.47,1.9,PCI/L,2011-03-28,R,50.55,D,Strontium-89
PASTEURIZED MILK,B104236,1,L,118,1000,113,CLEVELAND,OH,CS137,,,5.2,PCI/L,2011-04-14,R,30.17,Y,Cesium-137
PASTEURIZED MILK,B104250,1,L,118,1000,141,KNOXVILLE,TN,BA140,,,19,PCI/L,2011-04-14,R,12.789,D,Barium-140
PASTEURIZED MILK,B104250,1,L,118,1000,141,KNOXVILLE,TN,I131,,,5.5,PCI/L,2011-04-14,R,8.0233,D,Iodine-131
PASTEURIZED MILK,B103271,1,L,118,1000,55,TRENTON,NJ,I131,,,6.6,PCI/L,2011-03-31,R,8.0233,D,Iodine-131
PASTEURIZED MILK,B103271,1,L,118,1000,55,TRENTON,NJ,PB212,5.6,2.7,,PCI/L,2011-03-31,R,10.643,H,Lead-212
PASTEURIZED MILK,B103274,1,L,118,1000,141,KNOXVILLE,TN,BA140,,,21,PCI/L,2011-03-31,R,12.789,D,Barium-140
PASTEURIZED MILK,B103275,1,L,118,1000,51,LITTLE ROCK,AR,CO60,,,7.9,PCI/L,2011-03-30,R,5.271,Y,Cobalt-60
PASTEURIZED MILK,B103275,1,L,129,100,51,LITTLE ROCK,AR,SR89,-.13,.67,2.5,PCI/L,2011-03-30,R,50.55,D,Strontium-89
PASTEURIZED MILK,B103275,1,L,129,100,51,LITTLE ROCK,AR,SR90,.88,.25,.67,PCI/L,2011-03-30,R,28.6,Y,Strontium-90
PASTEURIZED MILK,B004222,1,L,118,1000,48,LOS ANGELES,CA,PB212,4.8,2.7,,PCI/L,2010-05-17,R,10.643,H,Lead-212
PASTEURIZED MILK,B104312,1,L,118,1000,55,TRENTON,NJ,BA140,,,17,PCI/L,2011-04-15,R,12.789,D,Barium-140
PASTEURIZED MILK,B104312,1,L,118,1000,55,TRENTON,NJ,CS137,,,4.8,PCI/L,2011-04-15,R,30.17,Y,Cesium-137
PASTEURIZED MILK,B100718,1,L,118,1000,3822,SAN ANTONIO,TX,CO60,,,5.7,PCI/L,2011-01-24,R,5.271,Y,Cobalt-60
PASTEURIZED MILK,B100781,1,L,118,1000,97,BALTIMORE,MD,CO60,,,4.6,PCI/L,2011-01-24,R,5.271,Y,Cobalt-60
PASTEURIZED MILK,B106291,1,L,118,1000,119,DES MOINES,IA,K40,1375,81,41,PCI/L,2011-05-23,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,B112086,1,L,118,1000,116,SYRACUSE,NY,K40,1432,82,37,PCI/L,2011-10-06,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,B109311,1,L,118,1000,283,PLANT CITY,FL,K40,1190,77,,PCI/L,2011-07-25,R,1277000000,Y,Potassium-40
PASTEURIZED MILK,B109311,1,L,118,1000,283,PLANT CITY,FL,PB212,6.3,3.2,,PCI/L,2011-07-25,R,10.643,H,Lead-212
PASTEURIZED MILK,B109378,1,L,118,1000,47,JEFFERSON CITY,MO,BA140,,,95,PCI/L,2011-07-19,R,12.789,D,Barium-140
PASTEURIZED MILK,B109416,1,L,118,1000,24,HARTFORD,CT,CO60,,,4.9,PCI/L,2011-07-28,R,5.271,Y,Cobalt-60
PASTEURIZED MILK,B109416,1,L,118,1000,24,HARTFORD,CT,CS137,,,3.9,PCI/L,2011-07-28,R,30.17,Y,Cesium-137
PASTEURIZED MILK,B109416,1,L,118,1000,24,HARTFORD,CT,RA228,,,25,PCI/L,2011-07-28,R,5.75,Y,Radium-228
