V_ERAMS_MATRIX_SAMPLE_ANALYSIS.MAT_ID,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.SAMP_ID,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.ANA_SIZE,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.ANA_UNIT,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.ANA_PROC_NUM,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.DURATION,V_ERAMS_LOCATION.LOC_NUM,V_ERAMS_LOCATION.CITY_NAME,V_ERAMS_LOCATION.STATE_ABBR,V_ERAMS_RESULTS_ANALYTE.ANALYTE_ID,V_ERAMS_RESULTS_ANALYTE.RESULT_AMOUNT,V_ERAMS_RESULTS_ANALYTE.CSU,V_ERAMS_RESULTS_ANALYTE.MDC,V_ERAMS_RESULTS_ANALYTE.RESULT_UNIT,V_ERAMS_RESULTS_ANALYTE.RESULT_DATE,V_ERAMS_RESULTS_ANALYTE.ANA_TYPE,V_ERAMS_RESULTS_ANALYTE.HALF_LIFE,V_ERAMS_RESULTS_ANALYTE.HALF_LIFE_TIME_UNIT,V_ERAMS_RESULTS_ANALYTE.ANALYTE_NAME
DRINKING WATER,8001108,3.5,L,9,50,187,TOPEKA,KS,K40,-18.213,37,,PCI/L,1980-04-30,R,1277000000,Y,Potassium-40
DRINKING WATER,8001108,,,6,50,187,TOPEKA,KS,BETA,8.5,.77,,PCI/L,1979-07-01,R,,,Gross Beta
DRINKING WATER,8001109,,,3,50,45,NEW ORLEANS,LA,ALPHA,.7,.52,,PCI/L,1979-07-01,R,,,Gross Alpha
DRINKING WATER,8001110,3.5,L,9,50,188,LAWRENCE,MA,CO60,1.2,4.8,,PCI/L,1979-07-01,R,5.271,Y,Cobalt-60
DRINKING WATER,7901742,,,10,100,26,CONOWINGO,MD,H3,300,100,,PCI/L,1979-07-11,R,12.312,Y,Tritium
DRINKING WATER,8000042,,,10,100,92,WILMINGTON,DE,H3,300,100,,PCI/L,1980-01-04,R,12.312,Y,Tritium
DRINKING WATER,8000046,,,10,100,158,LYNCHBURG,VA,H3,300,100,,PCI/L,1980-01-04,R,12.312,Y,Tritium
DRINKING WATER,7902311,,,17,100,97,BALTIMORE,MD,RA226,.13,.0078,,PCI/L,1979-10-03,R,1600,Y,Radium-226
DRINKING WATER,8001141,3.5,L,9,50,96,OKLAHOMA CITY,OK,CS137,-2.2702,3.9,,PCI/L,1979-07-01,R,30.17,Y,Cesium-137
DRINKING WATER,8001141,4,L,22,1000,96,OKLAHOMA CITY,OK,U234,.0877,.0089,,PCI/L,1980-04-29,R,245500,Y,Uranium-234
DRINKING WATER,8001141,4,L,22,1000,96,OKLAHOMA CITY,OK,U238,.0505,.0064,,PCI/L,1980-04-29,R,4468000000,Y,Uranium-238
DRINKING WATER,8001142,3.5,L,9,50,110,PORTLAND,OR,K40,-26.621,36,,PCI/L,1980-05-19,R,1277000000,Y,Potassium-40
DRINKING WATER,8001142,3.5,L,9,50,110,PORTLAND,OR,ZN65,-5.4659,8.1,,PCI/L,1980-05-19,R,244.4,D,Zinc-65
DRINKING WATER,8001142,4,L,22,1000,110,PORTLAND,OR,U238,.014,.0027,,PCI/L,1980-05-02,R,4468000000,Y,Uranium-238
DRINKING WATER,8001143,3.5,L,9,50,29,COLUMBIA,PA,TH232,3.9,7.2,,PCI/L,1980-05-16,R,14020000000,Y,Thorium-232
DRINKING WATER,8001143,,,6,50,29,COLUMBIA,PA,BETA,1.6,.57,,PCI/L,1979-07-01,R,,,Gross Beta
DRINKING WATER,8001143,,,20,50,29,COLUMBIA,PA,SR90,.5,.2,,PCI/L,1979-07-01,R,28.6,Y,Strontium-90
DRINKING WATER,8001144,4,L,16,1000,27,HARRISBURG,PA,PU239,.0198,.0036,,PCI/L,1980-05-01,R,24131,Y,Plutonium-239
DRINKING WATER,8001144,4,L,22,1000,27,HARRISBURG,PA,U234,.0148,.0027,,PCI/L,1980-05-02,R,245500,Y,Uranium-234
DRINKING WATER,8001146,1,L,9,50,126,SAN JUAN,PR,CS137,-7.2593,9.2,,PCI/L,1979-07-01,R,30.17,Y,Cesium-137
DRINKING WATER,8001146,1,L,9,50,126,SAN JUAN,PR,K40,-16.618,79,,PCI/L,1980-05-20,R,1277000000,Y,Potassium-40
DRINKING WATER,8001147,,,3,50,40,PROVIDENCE,RI,ALPHA,0,0,,PCI/L,1979-07-01,R,,,Gross Alpha
DRINKING WATER,7902334,,,10,100,58,BISMARCK,ND,H3,500,100,,PCI/L,1979-10-01,R,12.312,Y,Tritium
DRINKING WATER,7902339,,,17,100,140,MORRIS,IL,RA226,.37,.011,,PCI/L,1979-10-03,R,1600,Y,Radium-226
DRINKING WATER,8000256,,,10,100,70,E. LIVERPOOL,OH,H3,400,100,,PCI/L,1980-01-22,R,12.312,Y,Tritium
DRINKING WATER,8000257,,,10,100,49,PITTSBURGH,PA,H3,400,100,,PCI/L,1980-01-22,R,12.312,Y,Tritium
DRINKING WATER,8000257,,,11,1000,49,PITTSBURGH,PA,I131,.07,.087,,PCI/L,1980-01-22,R,8.0233,D,Iodine-131
DRINKING WATER,8000269,,,10,100,37,FAIRBANKS,AK,H3,300,100,,PCI/L,1980-01-10,R,12.312,Y,Tritium
DRINKING WATER,8000314,,,17,100,184,BAXLEY,GA,RA226,.14,.0084,,PCI/L,1980-01-20,R,1600,Y,Radium-226
DRINKING WATER,8001148,3.5,L,9,50,57,BARNWELL,SC,TH232,9.9,7.2,,PCI/L,1980-05-19,R,14020000000,Y,Thorium-232
DRINKING WATER,8001149,,,20,50,145,COLUMBIA,SC,SR90,.2,.1,,PCI/L,1979-07-01,R,28.6,Y,Strontium-90
DRINKING WATER,8001149,3.5,L,9,50,145,COLUMBIA,SC,CS137,-3.4175,3.9,,PCI/L,1979-07-01,R,30.17,Y,Cesium-137
DRINKING WATER,8001614,,,10,100,140,MORRIS,IL,H3,400,100,,PCI/L,1980-07-01,R,12.312,Y,Tritium
DRINKING WATER,8001619,,,10,100,111,CHICAGO,IL,H3,400,100,,PCI/L,1980-06-30,R,12.312,Y,Tritium
DRINKING WATER,8000902,,,11,1000,182,MUSCLE SHOALS,AL,I131,.05,.061,,PCI/L,1980-04-02,R,8.0233,D,Iodine-131
DRINKING WATER,8001111,3.5,L,9,50,133,ROWE,MA,K40,19,37,,PCI/L,1980-04-30,R,1277000000,Y,Potassium-40
DRINKING WATER,8001112,3.5,L,9,50,97,BALTIMORE,MD,CE144,35,26,,PCI/L,1980-04-30,R,284.3,D,Cerium-144
DRINKING WATER,8001112,,,3,50,97,BALTIMORE,MD,ALPHA,0,0,,PCI/L,1979-07-01,R,,,Gross Alpha
DRINKING WATER,8001113,3.5,L,9,50,26,CONOWINGO,MD,CS137,-.67908,4,,PCI/L,1979-07-01,R,30.17,Y,Cesium-137
DRINKING WATER,8001113,3.5,L,9,50,26,CONOWINGO,MD,RU106,-12.283,19,,PCI/L,1980-04-30,R,368.2,Y,Ruthenium-106
DRINKING WATER,8001114,3.5,L,9,50,189,AUGUSTA,ME,CO60,-.20294,4.7,,PCI/L,1979-07-01,R,5.271,Y,Cobalt-60
DRINKING WATER,8001633,,,10,100,145,COLUMBIA,SC,H3,500,100,,PCI/L,1980-07-03,R,12.312,Y,Tritium
DRINKING WATER,8001634,,,10,100,97,BALTIMORE,MD,H3,400,100,,PCI/L,1980-07-01,R,12.312,Y,Tritium
DRINKING WATER,8001634,,,17,1000,97,BALTIMORE,MD,RA226,.08,.0068,,PCI/L,1980-07-01,R,1600,Y,Radium-226
DRINKING WATER,7900851,,,10,,49,PITTSBURGH,PA,H3,400,100,,PCI/L,1979-04-10,R,12.312,Y,Tritium
DRINKING WATER,8001115,,,3,50,41,DETROIT,MI,ALPHA,0,0,,PCI/L,1979-07-01,R,,,Gross Alpha
DRINKING WATER,8001116,3.5,L,9,50,76,GRAND RAPIDS,MI,RU106,-8.3697,19,,PCI/L,1980-05-01,R,368.2,Y,Ruthenium-106
DRINKING WATER,8001116,,,3,50,76,GRAND RAPIDS,MI,ALPHA,.1,1,,PCI/L,1979-07-01,R,,,Gross Alpha
DRINKING WATER,8001117,3.5,L,9,50,86,MINNEAPOLIS/ST. PAUL,MN,CO60,4.2,4.7,,PCI/L,1979-07-01,R,5.271,Y,Cobalt-60
DRINKING WATER,8001118,3.5,L,9,50,190,RED WING,MN,RU106,-9.7968,19,,PCI/L,1980-04-30,R,368.2,Y,Ruthenium-106
DRINKING WATER,8001119,3.5,L,9,50,47,JEFFERSON CITY,MO,CE144,55,26,,PCI/L,1980-05-01,R,284.3,D,Cerium-144
DRINKING WATER,8001119,3.5,L,9,50,47,JEFFERSON CITY,MO,CS137,4,3.9,,PCI/L,1979-07-01,R,30.17,Y,Cesium-137
DRINKING WATER,8001119,3.5,L,9,50,47,JEFFERSON CITY,MO,ZR/NB95,-1.704,3.2,,PCI/L,1980-05-01,R,,,Zirconium/Niobium-95
DRINKING WATER,8001119,1,L,17,1000,47,JEFFERSON CITY,MO,RA226,1.4,.021,,PCI/L,1979-07-01,R,1600,Y,Radium-226
DRINKING WATER,8001120,3.5,L,9,50,100,JACKSON,MS,TH232,13.5,7.3,,PCI/L,1980-05-01,R,14020000000,Y,Thorium-232
DRINKING WATER,8001121,,,6,50,261,PORT GIBSON,MS,BETA,3.3,.59,,PCI/L,1979-07-01,R,,,Gross Beta
DRINKING WATER,8001598,,,10,100,346,VIRGINIA BEACH,VA,H3,200,100,,PCI/L,1980-07-01,R,12.312,Y,Tritium
DRINKING WATER,7902348,,,10,100,198,DOSWELL,VA,H3,300,100,,PCI/L,1979-10-02,R,12.312,Y,Tritium
DRINKING WATER,8001150,3.5,L,9,50,197,HARTSVILLE,SC,ZN65,.2,8.2,,PCI/L,1980-05-20,R,244.4,D,Zinc-65
DRINKING WATER,8001152,3.5,L,9,50,99,SENECA,SC,K40,-7.9927,37,,PCI/L,1980-05-20,R,1277000000,Y,Potassium-40
DRINKING WATER,8001152,3.5,L,9,50,99,SENECA,SC,TH232,-5.4467,7.1,,PCI/L,1980-05-20,R,14020000000,Y,Thorium-232
DRINKING WATER,8001152,,,6,50,99,SENECA,SC,BETA,.72,.47,,PCI/L,1979-07-01,R,,,Gross Beta
DRINKING WATER,7901454,,,10,100,23,WASHINGTON,DC,H3,200,100,,PCI/L,1979-06-29,R,12.312,Y,Tritium
DRINKING WATER,7901459,,,10,100,149,SANTA FE,NM,H3,300,100,,PCI/L,1979-06-28,R,12.312,Y,Tritium
DRINKING WATER,8000126,,,10,100,1,MONTGOMERY,AL,H3,300,100,,PCI/L,1980-01-11,R,12.312,Y,Tritium
DRINKING WATER,8000148,,,10,100,27,HARRISBURG,PA,H3,300,100,,PCI/L,1980-01-04,R,12.312,Y,Tritium
DRINKING WATER,8000154,,,10,100,199,MADISON,WI,H3,200,100,,PCI/L,1980-01-08,R,12.312,Y,Tritium
DRINKING WATER,7902376,,,10,100,261,PORT GIBSON,MS,H3,300,100,,PCI/L,1979-10-05,R,12.312,Y,Tritium
DRINKING WATER,8001153,3.5,L,9,50,71,CHATTANOOGA,TN,ZR/NB95,.3,3.3,,PCI/L,1980-05-20,R,,,Zirconium/Niobium-95
DRINKING WATER,8001153,,,20,50,71,CHATTANOOGA,TN,SR90,.1,.1,,PCI/L,1979-07-01,R,28.6,Y,Strontium-90
DRINKING WATER,8001154,1,L,9,50,141,KNOXVILLE,TN,CO60,-.20266,9.8,,PCI/L,1979-07-01,R,5.271,Y,Cobalt-60
DRINKING WATER,8001154,1,L,9,50,141,KNOXVILLE,TN,CS137,-1.6735,9.1,,PCI/L,1979-07-01,R,30.17,Y,Cesium-137
DRINKING WATER,8001154,2,L,16,1000,141,KNOXVILLE,TN,PU239,.015,.0048,,PCI/L,1980-05-02,R,24131,Y,Plutonium-239
DRINKING WATER,8001155,3.5,L,9,50,105,AUSTIN,TX,ZR/NB95,1.9,3.3,,PCI/L,1980-05-16,R,,,Zirconium/Niobium-95
