V_ERAMS_MATRIX_SAMPLE_ANALYSIS.MAT_ID,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.SAMP_ID,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.ANA_SIZE,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.ANA_UNIT,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.ANA_PROC_NUM,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.DURATION,V_ERAMS_LOCATION.LOC_NUM,V_ERAMS_LOCATION.CITY_NAME,V_ERAMS_LOCATION.STATE_ABBR,V_ERAMS_RESULTS_ANALYTE.ANALYTE_ID,V_ERAMS_RESULTS_ANALYTE.RESULT_AMOUNT,V_ERAMS_RESULTS_ANALYTE.CSU,V_ERAMS_RESULTS_ANALYTE.MDC,V_ERAMS_RESULTS_ANALYTE.RESULT_UNIT,V_ERAMS_RESULTS_ANALYTE.RESULT_DATE,V_ERAMS_RESULTS_ANALYTE.ANA_TYPE,V_ERAMS_RESULTS_ANALYTE.HALF_LIFE,V_ERAMS_RESULTS_ANALYTE.HALF_LIFE_TIME_UNIT,V_ERAMS_RESULTS_ANALYTE.ANALYTE_NAME
DRINKING WATER,A000099,.01,L,10,100,99,SENECA,SC,H3,9,38,130,PCI/L,2000-01-05,R,12.312,Y,Tritium
DRINKING WATER,A000102,2,L,11,1000,48,LOS ANGELES,CA,I131,.047,.052,.17,PCI/L,2000-01-06,R,8.0233,D,Iodine-131
DRINKING WATER,A000103,2,L,11,1000,145,COLUMBIA,SC,I131,-.0041507,.041,.14,PCI/L,2000-01-06,R,8.0233,D,Iodine-131
DRINKING WATER,A000105,2,L,11,1000,181,ALBANY,NY,I131,-.078726,.041,.14,PCI/L,2000-01-06,R,8.0233,D,Iodine-131
DRINKING WATER,A000153,.01,L,10,100,195,PAINESVILLE,OH,H3,105,41,130,PCI/L,2000-01-06,R,12.312,Y,Tritium
DRINKING WATER,A000185,.01,L,10,100,96,OKLAHOMA CITY,OK,H3,36,39,130,PCI/L,2000-01-06,R,12.312,Y,Tritium
DRINKING WATER,A000451,2,L,11,1000,76,GRAND RAPIDS,MI,I131,.13,.1,.33,PCI/L,2000-01-18,R,8.0233,D,Iodine-131
DRINKING WATER,A002257,.01,L,10,100,3980,PHILADELPHIA,PA,H3,14,38,130,PCI/L,2000-04-13,R,12.312,Y,Tritium
DRINKING WATER,A000237,.01,L,10,100,71,CHATTANOOGA,TN,H3,232,43,130,PCI/L,2000-01-10,R,12.312,Y,Tritium
DRINKING WATER,A001858,.01,L,10,100,56,NIAGARA FALLS,NY,H3,114,43,140,PCI/L,2000-03-31,R,12.312,Y,Tritium
DRINKING WATER,A001915,.01,L,10,100,185,CEDAR RAPIDS,IA,H3,-1.6458,39,130,PCI/L,2000-04-03,R,12.312,Y,Tritium
DRINKING WATER,A001915,2,L,11,1000,185,CEDAR RAPIDS,IA,I131,.061,.036,.12,PCI/L,2000-04-03,R,8.0233,D,Iodine-131
DRINKING WATER,A000494,1.79999995231628,L,11,1000,39,IDAHO FALLS,ID,I131,.018,.042,.14,PCI/L,2000-01-24,R,8.0233,D,Iodine-131
DRINKING WATER,A000496,.01,L,10,100,41,DETROIT,MI,H3,46,39,130,PCI/L,2000-01-13,R,12.312,Y,Tritium
DRINKING WATER,A000315,.01,L,10,100,58,BISMARCK,ND,H3,-11.61,39,130,PCI/L,2000-01-11,R,12.312,Y,Tritium
DRINKING WATER,A000318,.01,L,10,100,101,CHARLOTTE,NC,H3,427,46,130,PCI/L,2000-01-12,R,12.312,Y,Tritium
DRINKING WATER,A000375,.01,L,10,100,190,RED WING,MN,H3,-16.077,39,140,PCI/L,2000-01-10,R,12.312,Y,Tritium
DRINKING WATER,A000376,.01,L,10,100,80,DENVER,CO,H3,10,40,130,PCI/L,2000-01-13,R,12.312,Y,Tritium
DRINKING WATER,A002023,.01,L,10,100,193,CONCORD,NH,H3,-45.094,35,120,PCI/L,2000-04-03,R,12.312,Y,Tritium
DRINKING WATER,A000002,.01,L,10,100,1,MONTGOMERY,AL,H3,-40.102,37,130,PCI/L,2000-01-03,R,12.312,Y,Tritium
DRINKING WATER,A002180,.01,L,10,100,87,PLATTEVILLE,CO,H3,0,36,130,PCI/L,2000-04-05,R,12.312,Y,Tritium
DRINKING WATER,A002185,.01,L,10,100,181,ALBANY,NY,H3,-9.8904,39,130,PCI/L,2000-04-12,R,12.312,Y,Tritium
DRINKING WATER,9907536,500,ML,2,100,189,AUGUSTA,ME,ALPHA,.31,.37,.61,PCI/L,2000-08-21,R,,,Gross Alpha
DRINKING WATER,9907537,500,ML,2,100,188,LAWRENCE,MA,BETA,2.83,.39,.89,PCI/L,2000-08-21,R,,,Gross Beta
DRINKING WATER,A005484,.01,L,10,100,51,LITTLE ROCK,AR,H3,-71.882,37,130,PCI/L,2000-10-04,R,12.312,Y,Tritium
DRINKING WATER,A005485,.01,L,10,100,96,OKLAHOMA CITY,OK,H3,-74.32,36,130,PCI/L,2000-10-04,R,12.312,Y,Tritium
DRINKING WATER,A002345,.01,L,10,100,190,RED WING,MN,H3,8,36,120,PCI/L,2000-04-17,R,12.312,Y,Tritium
DRINKING WATER,9907585,1,L,16,1000,199,MADISON,WI,PU238,.0009,.0094,.038,PCI/L,2001-12-10,R,87.75,Y,Plutonium-238
DRINKING WATER,A002387,.01,L,10,100,189,AUGUSTA,ME,H3,49,38,130,PCI/L,2000-04-19,R,12.312,Y,Tritium
DRINKING WATER,9907589,500,ML,2,100,96,OKLAHOMA CITY,OK,ALPHA,.11,.34,.62,PCI/L,2000-08-25,R,,,Gross Alpha
DRINKING WATER,9907590,400,ML,2,100,105,AUSTIN,TX,ALPHA,.31,.56,.89,PCI/L,2000-08-25,R,,,Gross Alpha
DRINKING WATER,A003989,.01,L,10,100,149,SANTA FE,NM,H3,-12.38,38,130,PCI/L,2000-07-11,R,12.312,Y,Tritium
DRINKING WATER,A005559,.01,L,10,100,71,CHATTANOOGA,TN,H3,127,42,130,PCI/L,2000-10-06,R,12.312,Y,Tritium
DRINKING WATER,9907539,500,ML,2,100,40,PROVIDENCE,RI,ALPHA,-.032061,.31,.57,PCI/L,2000-08-21,R,,,Gross Alpha
DRINKING WATER,9907540,500,ML,2,100,3934,BALBOA,PC,ALPHA,.18,.35,.59,PCI/L,2000-08-21,R,,,Gross Alpha
DRINKING WATER,9907541,500,ML,2,100,181,ALBANY,NY,ALPHA,.02,.35,.65,PCI/L,2000-08-21,R,,,Gross Alpha
DRINKING WATER,9907544,300,ML,2,100,23,WASHINGTON,DC,BETA,3.69,.61,1.5,PCI/L,2000-08-21,R,,,Gross Beta
DRINKING WATER,A005563,.01,L,10,100,28,RICHLAND,WA,H3,-6.4374,39,130,PCI/L,2000-10-10,R,12.312,Y,Tritium
DRINKING WATER,A005564,.01,L,10,100,261,PORT GIBSON,MS,H3,-40.363,38,130,PCI/L,2000-10-10,R,12.312,Y,Tritium
DRINKING WATER,A005610,.01,L,10,100,40,PROVIDENCE,RI,H3,-4.8621,39,130,PCI/L,2000-10-11,R,12.312,Y,Tritium
DRINKING WATER,9907548,500,ML,2,100,29,COLUMBIA,PA,ALPHA,-.1514,.45,.83,PCI/L,2000-08-21,R,,,Gross Alpha
DRINKING WATER,9907549,400,ML,2,100,27,HARRISBURG,PA,BETA,1.74,.41,1.1,PCI/L,2000-08-21,R,,,Gross Beta
DRINKING WATER,9907552,400,ML,2,100,49,PITTSBURGH,PA,ALPHA,-.079649,.58,1,PCI/L,2000-08-21,R,,,Gross Alpha
DRINKING WATER,9907555,500,ML,2,100,1,MONTGOMERY,AL,ALPHA,.18,.34,.58,PCI/L,2000-08-22,R,,,Gross Alpha
DRINKING WATER,A003728,.01,L,10,100,187,TOPEKA,KS,H3,41,39,130,PCI/L,2000-07-05,R,12.312,Y,Tritium
DRINKING WATER,A005106,.01,L,10,100,46,CINCINNATI,OH,H3,10,38,130,PCI/L,2000-09-15,R,12.312,Y,Tritium
DRINKING WATER,9907600,1,L,22,1000,48,LOS ANGELES,CA,U234,1.923,.096,.013,PCI/L,2001-11-20,R,245500,Y,Uranium-234
DRINKING WATER,9907601,400,ML,2,100,75,HONOLULU,HI,BETA,1.97,.43,1.1,PCI/L,2000-08-31,R,,,Gross Beta
DRINKING WATER,9907607,500,ML,2,100,42,SEATTLE,WA,ALPHA,.04,.24,.43,PCI/L,2000-08-31,R,,,Gross Alpha
DRINKING WATER,9907609,500,ML,2,100,2748,OAK RIDGE,TN,BETA,1.8,.35,.87,PCI/L,2000-08-31,R,,,Gross Beta
DRINKING WATER,A005240,.01,L,10,100,116,SYRACUSE,NY,H3,-13.999,37,130,PCI/L,2000-09-27,R,12.312,Y,Tritium
DRINKING WATER,A005241,2,L,11,1000,2748,OAK RIDGE,TN,I131,-.057795,.077,.26,PCI/L,2000-09-28,R,8.0233,D,Iodine-131
DRINKING WATER,9907556,250,ML,2,100,5,DOTHAN,AL,ALPHA,-.8949,.93,2.6,PCI/L,2000-08-22,R,,,Gross Alpha
DRINKING WATER,A002416,.01,L,10,100,100,JACKSON,MS,H3,45,38,130,PCI/L,2000-04-19,R,12.312,Y,Tritium
DRINKING WATER,A002519,.01,L,10,100,26,CONOWINGO,MD,H3,21,38,130,PCI/L,2000-04-25,R,12.312,Y,Tritium
DRINKING WATER,9907567,500,ML,2,100,57,BARNWELL,SC,ALPHA,0,.34,.91,PCI/L,2000-08-22,R,,,Gross Alpha
DRINKING WATER,9907567,500,ML,2,100,57,BARNWELL,SC,BETA,.31,.42,1.3,PCI/L,2000-08-22,R,,,Gross Beta
DRINKING WATER,A003859,.01,L,10,100,145,COLUMBIA,SC,H3,364,47,130,PCI/L,2000-07-14,R,12.312,Y,Tritium
DRINKING WATER,A002188,2,L,11,1000,103,JENKINSVILLE,SC,I131,-.044726,.04,.14,PCI/L,2000-04-14,R,8.0233,D,Iodine-131
DRINKING WATER,9907570,500,ML,2,100,99,SENECA,SC,BETA,1.42,.38,1.1,PCI/L,2000-08-22,R,,,Gross Beta
DRINKING WATER,9907572,500,ML,2,100,71,CHATTANOOGA,TN,ALPHA,.06,.32,.63,PCI/L,2000-08-22,R,,,Gross Alpha
DRINKING WATER,9907574,500,ML,2,100,76,GRAND RAPIDS,MI,BETA,2.49,.43,1.1,PCI/L,2000-08-22,R,,,Gross Beta
DRINKING WATER,9907577,.25,L,16,1000,1234,W. CHICAGO,IL,PU238,.082,.042,.13,PCI/L,2001-12-04,R,87.75,Y,Plutonium-238
DRINKING WATER,9907577,.25,L,16,1000,1234,W. CHICAGO,IL,PU239,.016,.018,.073,PCI/L,2001-12-04,R,24131,Y,Plutonium-239
DRINKING WATER,9907578,1,L,22,1000,140,MORRIS,IL,U234,.498,.037,.011,PCI/L,2001-11-19,R,245500,Y,Uranium-234
DRINKING WATER,9907578,1,L,127,1000,140,MORRIS,IL,RA226,1.89,.1,.018,PCI/L,2000-11-16,R,1600,Y,Radium-226
DRINKING WATER,9907579,400,ML,2,100,46,CINCINNATI,OH,ALPHA,-.11517,.67,1.1,PCI/L,2000-08-25,R,,,Gross Alpha
DRINKING WATER,A000724,2,L,11,1000,3980,PHILADELPHIA,PA,I131,.19,.11,.36,PCI/L,2000-02-02,R,8.0233,D,Iodine-131
DRINKING WATER,A007274,400,ML,2,100,7,MIAMI,FL,BETA,3.35,.47,1.1,PCI/L,2001-09-04,R,,,Gross Beta
DRINKING WATER,A007275,1,L,9,1000,184,BAXLEY,GA,CS137,,,5.9,PCI/L,2000-07-01,R,30.17,Y,Cesium-137
DRINKING WATER,A007275,1,L,9,1000,184,BAXLEY,GA,K40,,,53,PCI/L,2000-07-01,R,1277000000,Y,Potassium-40
DRINKING WATER,A007275,1,L,9,1000,184,BAXLEY,GA,RA228,,,21,PCI/L,2000-07-01,R,5.75,Y,Radium-228
DRINKING WATER,A007275,1,L,16,1000,184,BAXLEY,GA,PU239,.0006,.0021,.012,PCI/L,2001-12-05,R,24131,Y,Plutonium-239
DRINKING WATER,A007275,1,L,22,1000,184,BAXLEY,GA,U235,.0017,.0049,.022,PCI/L,2001-11-20,R,703800000,Y,Uranium-235
DRINKING WATER,A004234,.01,L,10,100,70,E. LIVERPOOL,OH,H3,25,41,140,PCI/L,2000-08-02,R,12.312,Y,Tritium
DRINKING WATER,A004286,.01,L,10,100,80,DENVER,CO,H3,50,42,140,PCI/L,2000-07-31,R,12.312,Y,Tritium
DRINKING WATER,A007278,250,ML,2,100,261,PORT GIBSON,MS,ALPHA,7.4,1.5,1.5,PCI/L,2001-09-04,R,,,Gross Alpha
DRINKING WATER,A007278,1,L,9,1000,261,PORT GIBSON,MS,K40,,,66,PCI/L,2000-07-01,R,1277000000,Y,Potassium-40
DRINKING WATER,A007279,1,L,9,1000,101,CHARLOTTE,NC,CS137,,,5.8,PCI/L,2000-07-01,R,30.17,Y,Cesium-137
DRINKING WATER,A007282,500,ML,2,100,145,COLUMBIA,SC,ALPHA,-.20656,.36,.62,PCI/L,2001-09-04,R,,,Gross Alpha
DRINKING WATER,A007284,500,ML,2,100,99,SENECA,SC,ALPHA,-.019325,.25,.4,PCI/L,2001-09-04,R,,,Gross Alpha
DRINKING WATER,A007285,1,L,9,1000,141,KNOXVILLE,TN,K40,,,52,PCI/L,2000-07-01,R,1277000000,Y,Potassium-40
DRINKING WATER,A007306,300,ML,2,100,47,JEFFERSON CITY,MO,BETA,5.86,.8,2,PCI/L,2001-09-28,R,,,Gross Beta
DRINKING WATER,A007307,250,ML,2,100,192,LINCOLN,NE,ALPHA,5.8,1.5,2.4,PCI/L,2001-09-27,R,,,Gross Alpha
DRINKING WATER,A007307,1,L,9,1000,192,LINCOLN,NE,CS137,,,5.9,PCI/L,2000-07-01,R,30.17,Y,Cesium-137
DRINKING WATER,A007307,.5,L,22,1000,192,LINCOLN,NE,U238,3.24,.16,.03,PCI/L,2001-11-28,R,4468000000,Y,Uranium-238
DRINKING WATER,A007307,.5,L,16,1000,192,LINCOLN,NE,PU238,.025,.028,.1,PCI/L,2001-12-06,R,87.75,Y,Plutonium-238
DRINKING WATER,A003614,.01,L,10,100,2748,OAK RIDGE,TN,H3,48,38,130,PCI/L,2000-06-27,R,12.312,Y,Tritium
DRINKING WATER,A100164,.01,L,10,100,120,MANCHESTER,NH,H3,-22.826,38,130,PCI/L,2001-01-09,R,12.312,Y,Tritium
DRINKING WATER,A100168,.01,L,10,100,192,LINCOLN,NE,H3,-4.8349,38,130,PCI/L,2001-01-10,R,12.312,Y,Tritium
DRINKING WATER,A100169,.01,L,10,100,58,BISMARCK,ND,H3,16,38,130,PCI/L,2001-01-10,R,12.312,Y,Tritium
DRINKING WATER,A100170,.01,L,10,100,100,JACKSON,MS,H3,-38.804,38,130,PCI/L,2001-01-10,R,12.312,Y,Tritium
DRINKING WATER,A100171,2,L,11,1000,97,BALTIMORE,MD,I131,.088,.096,.32,PCI/L,2001-01-10,R,8.0233,D,Iodine-131
DRINKING WATER,A100173,2,L,11,1000,182,MUSCLE SHOALS,AL,I131,-.071553,.095,.32,PCI/L,2001-01-11,R,8.0233,D,Iodine-131
DRINKING WATER,A007308,1,L,9,1000,80,DENVER,CO,TL208,2.2,2.3,,PCI/L,2000-07-01,R,3.053,M,Thallium-208
DRINKING WATER,A007309,1,L,9,500,87,PLATTEVILLE,CO,K40,,,54,PCI/L,2000-07-01,R,1277000000,Y,Potassium-40
DRINKING WATER,A007310,1,L,9,1000,118,HELENA,MT,K40,,,96,PCI/L,2000-07-01,R,1277000000,Y,Potassium-40
DRINKING WATER,A007312,500,ML,2,100,139,BERKELEY,CA,ALPHA,0,.28,.59,PCI/L,2001-09-27,R,,,Gross Alpha
DRINKING WATER,A007313,1,L,9,1000,48,LOS ANGELES,CA,CO60,,,7.4,PCI/L,2000-07-01,R,5.271,Y,Cobalt-60
DRINKING WATER,A007313,1,L,9,1000,48,LOS ANGELES,CA,CS137,,,5.2,PCI/L,2000-07-01,R,30.17,Y,Cesium-137
DRINKING WATER,A007314,400,ML,2,100,75,HONOLULU,HI,ALPHA,-.21029,.6,1.4,PCI/L,2001-09-27,R,,,Gross Alpha
DRINKING WATER,A007314,1,L,9,1000,75,HONOLULU,HI,RA228,,,24,PCI/L,2000-07-01,R,5.75,Y,Radium-228
DRINKING WATER,A007315,1,L,9,1000,43,LAS VEGAS,NV,K40,,,56,PCI/L,2000-07-01,R,1277000000,Y,Potassium-40
DRINKING WATER,A007315,1,L,9,1000,43,LAS VEGAS,NV,RA226,,,110,PCI/L,2000-07-01,R,1600,Y,Radium-226
DRINKING WATER,A007315,1,L,127,1000,43,LAS VEGAS,NV,RA226,.152,.013,.017,PCI/L,2001-12-28,R,1600,Y,Radium-226
DRINKING WATER,A007316,500,ML,2,100,37,FAIRBANKS,AK,BETA,3.77,.47,1.1,PCI/L,2001-09-27,R,,,Gross Beta
DRINKING WATER,A007316,1,L,9,1000,37,FAIRBANKS,AK,K40,,,55,PCI/L,2000-07-01,R,1277000000,Y,Potassium-40
DRINKING WATER,A007317,1,L,9,1000,39,IDAHO FALLS,ID,CS137,,,6.8,PCI/L,2000-07-01,R,30.17,Y,Cesium-137
DRINKING WATER,A007318,1,L,9,500,28,RICHLAND,WA,TL208,4.1,2.6,,PCI/L,2000-07-01,R,3.053,M,Thallium-208
DRINKING WATER,A007319,500,ML,2,100,42,SEATTLE,WA,BETA,.28,.35,1.1,PCI/L,2001-09-27,R,,,Gross Beta
DRINKING WATER,A007320,500,ML,2,100,110,PORTLAND,OR,ALPHA,0,.26,.55,PCI/L,2001-09-27,R,,,Gross Alpha
DRINKING WATER,A004357,2,L,11,1000,1234,W. CHICAGO,IL,I131,.064,.058,.19,PCI/L,2000-08-10,R,8.0233,D,Iodine-131
DRINKING WATER,A004617,.01,L,10,100,41,DETROIT,MI,H3,103,42,140,PCI/L,2000-08-16,R,12.312,Y,Tritium
DRINKING WATER,A102305,.01,L,10,100,42,SEATTLE,WA,H3,-9.9675,40,140,PCI/L,2001-05-21,R,12.312,Y,Tritium
DRINKING WATER,A006059,.01,L,10,100,3978,PHILADELPHIA,PA,H3,-43.548,39,140,PCI/L,2000-10-24,R,12.312,Y,Tritium
DRINKING WATER,A100261,.01,L,10,100,185,CEDAR RAPIDS,IA,H3,-24.297,36,130,PCI/L,2001-01-12,R,12.312,Y,Tritium
DRINKING WATER,A004624,.01,L,10,100,81,GENOA,WI,H3,-6.5093,36,120,PCI/L,2000-08-21,R,12.312,Y,Tritium
DRINKING WATER,A007325,1,L,9,1000,2748,OAK RIDGE,TN,CO60,,,7.4,PCI/L,2000-07-01,R,5.271,Y,Cobalt-60
DRINKING WATER,A007325,1,L,9,1000,2748,OAK RIDGE,TN,RA228,,,22,PCI/L,2000-07-01,R,5.75,Y,Radium-228
DRINKING WATER,A100295,.01,L,10,100,45,NEW ORLEANS,LA,H3,33,38,130,PCI/L,2001-01-16,R,12.312,Y,Tritium
DRINKING WATER,A100296,.01,L,10,100,516,DOVER,DE,H3,-8.62,36,130,PCI/L,2001-01-16,R,12.312,Y,Tritium
DRINKING WATER,A100302,.01,L,10,100,103,JENKINSVILLE,SC,H3,-22.684,37,130,PCI/L,2001-01-18,R,12.312,Y,Tritium
DRINKING WATER,A006553,2,L,11,1000,42,SEATTLE,WA,I131,-.031596,.13,.44,PCI/L,2000-11-07,R,8.0233,D,Iodine-131
DRINKING WATER,A006592,2,L,11,1000,26,CONOWINGO,MD,I131,.19,.22,.74,PCI/L,2000-11-09,R,8.0233,D,Iodine-131
DRINKING WATER,A104710,.01,L,122,100,120,MANCHESTER,NH,H3,-48.31,40,140,PCI/L,2001-10-16,R,12.312,Y,Tritium
DRINKING WATER,A104714,2,L,11,1000,3978,PHILADELPHIA,PA,I131,.571,.096,.31,PCI/L,2001-10-18,R,8.0233,D,Iodine-131
DRINKING WATER,A006593,.01,L,10,100,27,HARRISBURG,PA,H3,2,40,140,PCI/L,2000-11-13,R,12.312,Y,Tritium
DRINKING WATER,A006614,.01,L,10,100,194,WARETOWN,NJ,H3,-28.686,39,140,PCI/L,2000-11-15,R,12.312,Y,Tritium
DRINKING WATER,A100468,.01,L,10,100,11,SAVANNAH,GA,H3,-1.6127,38,130,PCI/L,2001-01-17,R,12.312,Y,Tritium
DRINKING WATER,A100527,2,L,11,1000,334,MINNEAPOLIS,MN,I131,.004,.097,.32,PCI/L,2001-01-29,R,8.0233,D,Iodine-131
DRINKING WATER,A007255,1,L,9,500,181,ALBANY,NY,CO60,,,5.7,PCI/L,2000-07-01,R,5.271,Y,Cobalt-60
DRINKING WATER,A007255,1,L,9,500,181,ALBANY,NY,RA228,,,16,PCI/L,2000-07-01,R,5.75,Y,Radium-228
DRINKING WATER,A007256,1,L,9,500,116,SYRACUSE,NY,CO60,,,5.8,PCI/L,2000-07-01,R,5.271,Y,Cobalt-60
DRINKING WATER,A007256,1,L,9,500,116,SYRACUSE,NY,RA226,,,100,PCI/L,2000-07-01,R,1600,Y,Radium-226
DRINKING WATER,A007257,1,L,9,500,56,NIAGARA FALLS,NY,RA228,,,19,PCI/L,2000-07-01,R,5.75,Y,Radium-228
DRINKING WATER,A007258,200,ML,9,1000,23,WASHINGTON,DC,TL208,13,11,,PCI/L,2000-07-01,R,3.053,M,Thallium-208
DRINKING WATER,A007259,1,L,9,500,516,DOVER,DE,K40,30,19,,PCI/L,2000-07-01,R,1277000000,Y,Potassium-40
DRINKING WATER,A007261,1,L,9,1000,26,CONOWINGO,MD,RA228,,,30,PCI/L,2000-07-01,R,5.75,Y,Radium-228
DRINKING WATER,A007262,1,L,9,500,29,COLUMBIA,PA,K40,,,54,PCI/L,2000-07-01,R,1277000000,Y,Potassium-40
DRINKING WATER,A007263,400,ML,2,100,27,HARRISBURG,PA,ALPHA,-.063132,.33,.57,PCI/L,2001-08-30,R,,,Gross Alpha
DRINKING WATER,A007263,1,L,9,1000,27,HARRISBURG,PA,CO60,,,11,PCI/L,2000-07-01,R,5.271,Y,Cobalt-60
DRINKING WATER,A007263,1,L,9,1000,27,HARRISBURG,PA,CS137,,,6.8,PCI/L,2000-07-01,R,30.17,Y,Cesium-137
DRINKING WATER,A007263,1,L,9,1000,27,HARRISBURG,PA,K40,,,100,PCI/L,2000-07-01,R,1277000000,Y,Potassium-40
DRINKING WATER,A007264,1,L,9,500,3980,PHILADELPHIA,PA,RA226,,,110,PCI/L,2000-07-01,R,1600,Y,Radium-226
DRINKING WATER,A007265,1,L,9,1000,3978,PHILADELPHIA,PA,RA228,,,20,PCI/L,2000-07-01,R,5.75,Y,Radium-228
DRINKING WATER,A007266,1,L,9,500,49,PITTSBURGH,PA,RA226,,,100,PCI/L,2000-07-01,R,1600,Y,Radium-226
DRINKING WATER,A004187,.01,L,10,100,334,MINNEAPOLIS,MN,H3,28,41,140,PCI/L,2000-07-31,R,12.312,Y,Tritium
DRINKING WATER,A007271,1,L,9,1000,182,MUSCLE SHOALS,AL,K40,,,56,PCI/L,2000-07-01,R,1277000000,Y,Potassium-40
DRINKING WATER,A007272,500,ML,2,100,213,SCOTTSBORO,AL,BETA,2.03,.35,.84,PCI/L,2001-09-04,R,,,Gross Beta
DRINKING WATER,A007272,1,L,9,1000,213,SCOTTSBORO,AL,RA226,,,99,PCI/L,2000-07-01,R,1600,Y,Radium-226
DRINKING WATER,A104794,.01,L,122,100,2748,OAK RIDGE,TN,H3,-12.889,38,130,PCI/L,2001-10-17,R,12.312,Y,Tritium
DRINKING WATER,A006426,.01,L,10,100,141,KNOXVILLE,TN,H3,-24.364,38,130,PCI/L,2000-11-09,R,12.312,Y,Tritium
DRINKING WATER,A103081,2,L,11,1000,57,BARNWELL,SC,I131,-.023636,.073,.24,PCI/L,2001-07-09,R,8.0233,D,Iodine-131
DRINKING WATER,A103106,.01,L,10,100,100,JACKSON,MS,H3,-49.377,37,130,PCI/L,2001-07-10,R,12.312,Y,Tritium
DRINKING WATER,A103107,2,L,11,1000,261,PORT GIBSON,MS,I131,-.0036393,.12,.41,PCI/L,2001-07-10,R,8.0233,D,Iodine-131
DRINKING WATER,A103110,.01,L,10,100,213,SCOTTSBORO,AL,H3,97,41,130,PCI/L,2001-07-12,R,12.312,Y,Tritium
DRINKING WATER,A105002,.01,L,122,100,2748,OAK RIDGE,TN,H3,-31.168,38,130,PCI/L,2001-10-30,R,12.312,Y,Tritium
DRINKING WATER,A101505,.01,L,10,100,187,TOPEKA,KS,H3,-36.568,35,120,PCI/L,2001-04-03,R,12.312,Y,Tritium
DRINKING WATER,A101506,.01,L,10,100,158,LYNCHBURG,VA,H3,-13.762,35,120,PCI/L,2001-04-03,R,12.312,Y,Tritium
DRINKING WATER,A101510,2,L,11,1000,189,AUGUSTA,ME,I131,.09,.1,.35,PCI/L,2001-04-04,R,8.0233,D,Iodine-131
DRINKING WATER,A101512,2,L,11,1000,145,COLUMBIA,SC,I131,-.10497,.13,.43,PCI/L,2001-04-05,R,8.0233,D,Iodine-131
DRINKING WATER,A104444,2,L,11,1000,71,CHATTANOOGA,TN,I131,.108,.088,.29,PCI/L,2001-10-03,R,8.0233,D,Iodine-131
DRINKING WATER,A104480,.01,L,10,100,58,BISMARCK,ND,H3,90,39,130,PCI/L,2001-10-05,R,12.312,Y,Tritium
DRINKING WATER,A200022,.01,L,122,100,1,MONTGOMERY,AL,H3,78,41,130,PCI/L,2002-01-07,R,12.312,Y,Tritium
DRINKING WATER,A105894,.5,L,125,1000,149,SANTA FE,NM,PU239,.0011,.0049,.019,PCI/L,2003-06-23,R,24131,Y,Plutonium-239
DRINKING WATER,A105894,1,L,127,1000,149,SANTA FE,NM,RA226,.163,.014,.016,PCI/L,2003-06-03,R,1600,Y,Radium-226
DRINKING WATER,A105894,3,L,118,1000,149,SANTA FE,NM,CO60,,,2.7,PCI/L,2001-07-01,R,5.271,Y,Cobalt-60
DRINKING WATER,A105895,1,L,118,500,96,OKLAHOMA CITY,OK,CO60,,,6.1,PCI/L,2001-07-01,R,5.271,Y,Cobalt-60
DRINKING WATER,A105896,400,ML,2,100,105,AUSTIN,TX,ALPHA,.49,.92,1.6,PCI/L,2002-06-25,R,,,Gross Alpha
DRINKING WATER,A105897,500,ML,2,100,185,CEDAR RAPIDS,IA,BETA,2.47,.43,1.2,PCI/L,2002-06-25,R,,,Gross Beta
DRINKING WATER,A105899,300,ML,2,100,47,JEFFERSON CITY,MO,ALPHA,-.76005,1.5,3.6,PCI/L,2002-06-25,R,,,Gross Alpha
DRINKING WATER,A101733,.01,L,10,100,139,BERKELEY,CA,H3,-41.112,40,140,PCI/L,2001-04-16,R,12.312,Y,Tritium
DRINKING WATER,A101749,.01,L,10,100,43,LAS VEGAS,NV,H3,-16.536,41,140,PCI/L,2001-04-11,R,12.312,Y,Tritium
DRINKING WATER,A101752,.01,L,10,100,184,BAXLEY,GA,H3,-68.096,40,140,PCI/L,2001-04-16,R,12.312,Y,Tritium
DRINKING WATER,A100824,.01,L,10,100,77,TAMPA,FL,H3,48,39,130,PCI/L,2001-02-15,R,12.312,Y,Tritium
DRINKING WATER,A105900,1,L,118,500,192,LINCOLN,NE,K40,,,50,PCI/L,2001-07-01,R,1277000000,Y,Potassium-40
DRINKING WATER,A105900,.5,L,131,1000,192,LINCOLN,NE,U234,4.1,.18,.02,PCI/L,2003-06-25,R,245500,Y,Uranium-234
DRINKING WATER,A105900,.5,L,131,1000,192,LINCOLN,NE,U235,.18,.028,.02,PCI/L,2003-06-25,R,703800000,Y,Uranium-235
DRINKING WATER,A105902,1,L,118,1000,87,PLATTEVILLE,CO,CS137,,,5.3,PCI/L,2001-07-01,R,30.17,Y,Cesium-137
DRINKING WATER,A105902,100,ML,2,100,87,PLATTEVILLE,CO,BETA,-.70051,1.1,3.4,PCI/L,2002-06-24,R,,,Gross Beta
