V_ERAMS_MATRIX_SAMPLE_ANALYSIS.MAT_ID,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.SAMP_ID,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.ANA_SIZE,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.ANA_UNIT,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.ANA_PROC_NUM,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.DURATION,V_ERAMS_LOCATION.LOC_NUM,V_ERAMS_LOCATION.CITY_NAME,V_ERAMS_LOCATION.STATE_ABBR,V_ERAMS_RESULTS_ANALYTE.ANALYTE_ID,V_ERAMS_RESULTS_ANALYTE.RESULT_AMOUNT,V_ERAMS_RESULTS_ANALYTE.CSU,V_ERAMS_RESULTS_ANALYTE.MDC,V_ERAMS_RESULTS_ANALYTE.RESULT_UNIT,V_ERAMS_RESULTS_ANALYTE.RESULT_DATE,V_ERAMS_RESULTS_ANALYTE.ANA_TYPE,V_ERAMS_RESULTS_ANALYTE.HALF_LIFE,V_ERAMS_RESULTS_ANALYTE.HALF_LIFE_TIME_UNIT,V_ERAMS_RESULTS_ANALYTE.ANALYTE_NAME
SURFACE WATER,9402642,1,L,9,1000,87,PLATTEVILLE,CO,I131,33.9,5.7,,PCI/L,1994-04-13,R,8.0233,D,Iodine-131
SURFACE WATER,9402642,1,L,9,500,87,PLATTEVILLE,CO,K40,,,61,PCI/L,1994-04-13,R,1277000000,Y,Potassium-40
SURFACE WATER,9303171,1,L,9,1000,87,PLATTEVILLE,CO,K40,,,59,PCI/L,1993-04-08,R,1277000000,Y,Potassium-40
SURFACE WATER,9303171,1,L,9,1000,87,PLATTEVILLE,CO,BA140,,,62,PCI/L,1993-04-08,R,12.789,D,Barium-140
SURFACE WATER,9208421,10,ML,10,100,87,PLATTEVILLE,CO,H3,200,100,,PCI/L,1992-10-21,R,12.312,Y,Tritium
SURFACE WATER,9102719,1,L,9,1000,87,PLATTEVILLE,CO,CS137,,,6.5,PCI/L,1991-04-05,R,30.17,Y,Cesium-137
SURFACE WATER,9002318,3.5,L,9,50,87,PLATTEVILLE,CO,ZN65,3.3,7,,PCI/L,1990-06-27,R,244.4,D,Zinc-65
SURFACE WATER,9002318,3.5,L,9,50,87,PLATTEVILLE,CO,RU106,-30.382,20,,PCI/L,1990-06-27,R,368.2,Y,Ruthenium-106
SURFACE WATER,9002318,3.5,L,9,50,87,PLATTEVILLE,CO,CE144,64,30,,PCI/L,1990-06-27,R,284.3,D,Cerium-144
SURFACE WATER,9502562,1,L,9,500,1130,E. MOLINE,IL,RA228,,,19,PCI/L,1995-04-03,R,5.75,Y,Radium-228
SURFACE WATER,9404787,10,ML,10,100,1130,E. MOLINE,IL,H3,200,100,,PCI/L,1994-07-07,R,12.312,Y,Tritium
SURFACE WATER,9207100,10,ML,10,100,1130,E. MOLINE,IL,H3,300,100,,PCI/L,1992-08-25,R,12.312,Y,Tritium
SURFACE WATER,9208309,10,ML,10,100,1130,E. MOLINE,IL,H3,200,100,,PCI/L,1992-10-19,R,12.312,Y,Tritium
SURFACE WATER,9107598,10,ML,10,100,1130,E. MOLINE,IL,H3,100,100,,PCI/L,1991-10-08,R,12.312,Y,Tritium
SURFACE WATER,9902128,1,L,9,1000,190,RED WING,MN,CS137,,,5.4,PCI/L,1999-04-19,R,30.17,Y,Cesium-137
SURFACE WATER,9902128,1,L,9,1000,190,RED WING,MN,BA140,,,25,PCI/L,1999-04-19,R,12.789,D,Barium-140
SURFACE WATER,9802308,1,L,9,1000,190,RED WING,MN,RA226,,,96,PCI/L,1998-04-20,R,1600,Y,Radium-226
SURFACE WATER,9802308,1,L,9,1000,190,RED WING,MN,CO60,,,8.4,PCI/L,1998-04-20,R,5.271,Y,Cobalt-60
SURFACE WATER,9802308,1,L,9,1000,190,RED WING,MN,BA140,,,48,PCI/L,1998-04-20,R,12.789,D,Barium-140
SURFACE WATER,9702652,1,L,9,1000,190,RED WING,MN,CO60,,,6.3,PCI/L,1997-04-07,R,5.271,Y,Cobalt-60
SURFACE WATER,9602197,1,L,9,500,190,RED WING,MN,BA140,,,59,PCI/L,1996-04-08,R,12.789,D,Barium-140
SURFACE WATER,9507165,.01,L,10,100,190,RED WING,MN,H3,61,37,120,PCI/L,1995-10-25,R,12.312,Y,Tritium
SURFACE WATER,9502787,1,L,9,500,190,RED WING,MN,CS137,,,4.8,PCI/L,1995-04-12,R,30.17,Y,Cesium-137
SURFACE WATER,9208635,10,ML,10,100,190,RED WING,MN,H3,200,100,,PCI/L,1992-11-03,R,12.312,Y,Tritium
SURFACE WATER,9103565,1,L,9,360,190,RED WING,MN,K40,,,82,PCI/L,1991-05-13,R,1277000000,Y,Potassium-40
SURFACE WATER,9002258,1,L,9,50,190,RED WING,MN,RU106,-79.775,41,,PCI/L,1990-07-19,R,368.2,Y,Ruthenium-106
SURFACE WATER,9002258,1,L,9,50,190,RED WING,MN,CE144,-30.114,56,,PCI/L,1990-07-19,R,284.3,D,Cerium-144
SURFACE WATER,9002258,10,ML,10,100,190,RED WING,MN,H3,200,100,,PCI/L,1990-04-06,R,12.312,Y,Tritium
SURFACE WATER,9702719,1,L,9,1000,145,COLUMBIA,SC,K40,,,51,PCI/L,1997-04-14,R,1277000000,Y,Potassium-40
SURFACE WATER,9702719,1,L,9,1000,145,COLUMBIA,SC,CS137,,,3.7,PCI/L,1997-04-14,R,30.17,Y,Cesium-137
SURFACE WATER,9606042,.01,L,10,100,145,COLUMBIA,SC,H3,0,40,140,PCI/L,1996-10-09,R,12.312,Y,Tritium
SURFACE WATER,9506568,10,ML,10,100,145,COLUMBIA,SC,H3,700,50,,PCI/L,1995-10-02,R,12.312,Y,Tritium
SURFACE WATER,9602335,1,L,9,1000,196,TOLEDO,OH,PB212,3,1.8,,PCI/L,1996-04-16,R,10.643,H,Lead-212
SURFACE WATER,9402769,1,L,9,500,196,TOLEDO,OH,CS137,,,6.2,PCI/L,1994-04-14,R,30.17,Y,Cesium-137
SURFACE WATER,9402769,1,L,9,500,196,TOLEDO,OH,BA140,,,35,PCI/L,1994-04-14,R,12.789,D,Barium-140
SURFACE WATER,9402769,10,ML,10,100,196,TOLEDO,OH,H3,100,50,,PCI/L,1994-04-14,R,12.312,Y,Tritium
SURFACE WATER,9006209,10,ML,10,100,196,TOLEDO,OH,H3,200,100,,PCI/L,1990-10-03,R,12.312,Y,Tritium
SURFACE WATER,9002252,3.5,L,9,50,196,TOLEDO,OH,ZR/NB95,-1.168,3.3,,PCI/L,1990-06-26,R,,,Zirconium/Niobium-95
SURFACE WATER,9000172,10,ML,10,100,196,TOLEDO,OH,H3,200,100,,PCI/L,1990-01-03,R,12.312,Y,Tritium
SURFACE WATER,9702776,1,L,9,1000,209,WISCASSET,ME,K40,162,29,,PCI/L,1997-04-15,R,1277000000,Y,Potassium-40
SURFACE WATER,9702776,1,L,9,1000,209,WISCASSET,ME,CO60,,,5.1,PCI/L,1997-04-15,R,5.271,Y,Cobalt-60
SURFACE WATER,9606183,.01,L,10,100,209,WISCASSET,ME,H3,72,38,130,PCI/L,1996-10-10,R,12.312,Y,Tritium
SURFACE WATER,9602200,.01,L,10,100,209,WISCASSET,ME,H3,107,40,130,PCI/L,1996-04-10,R,12.312,Y,Tritium
SURFACE WATER,9600987,.01,L,10,100,209,WISCASSET,ME,H3,1,35,120,PCI/L,1996-02-08,R,12.312,Y,Tritium
SURFACE WATER,9402893,10,ML,10,100,209,WISCASSET,ME,H3,100,50,,PCI/L,1994-04-12,R,12.312,Y,Tritium
SURFACE WATER,9402893,1,L,9,1000,209,WISCASSET,ME,CS137,,,4.9,PCI/L,1994-04-12,R,30.17,Y,Cesium-137
SURFACE WATER,9202499,1,L,9,1000,209,WISCASSET,ME,K40,186,21,,PCI/L,1992-04-07,R,1277000000,Y,Potassium-40
SURFACE WATER,9102865,1,L,9,1000,209,WISCASSET,ME,K40,78,17,,PCI/L,1991-04-15,R,1277000000,Y,Potassium-40
SURFACE WATER,9002332,3.5,L,9,50,209,WISCASSET,ME,ZR/NB95,.7,3.4,,PCI/L,1990-06-28,R,,,Zirconium/Niobium-95
SURFACE WATER,9002332,3.5,L,9,50,209,WISCASSET,ME,RU106,-45.796,19,,PCI/L,1990-06-28,R,368.2,Y,Ruthenium-106
SURFACE WATER,9002332,3.5,L,9,50,209,WISCASSET,ME,CE144,36,29,,PCI/L,1990-06-28,R,284.3,D,Cerium-144
SURFACE WATER,9802310,.01,L,10,100,101,CHARLOTTE,NC,H3,168,45,140,PCI/L,1998-04-22,R,12.312,Y,Tritium
SURFACE WATER,9702739,1,L,9,1000,101,CHARLOTTE,NC,K40,,,54,PCI/L,1997-04-16,R,1277000000,Y,Potassium-40
SURFACE WATER,9602334,1,L,9,1000,101,CHARLOTTE,NC,BA140,,,28,PCI/L,1996-04-15,R,12.789,D,Barium-140
SURFACE WATER,9503374,1,L,9,500,101,CHARLOTTE,NC,BA140,,,24,PCI/L,1995-05-09,R,12.789,D,Barium-140
SURFACE WATER,9407601,10,ML,10,100,101,CHARLOTTE,NC,H3,500,100,,PCI/L,1994-10-12,R,12.312,Y,Tritium
SURFACE WATER,9303116,1,L,9,1000,101,CHARLOTTE,NC,K40,,,80,PCI/L,1993-04-15,R,1277000000,Y,Potassium-40
SURFACE WATER,9202373,10,ML,10,100,101,CHARLOTTE,NC,H3,500,100,,PCI/L,1992-04-02,R,12.312,Y,Tritium
SURFACE WATER,9107547,10,ML,10,100,101,CHARLOTTE,NC,H3,600,100,,PCI/L,1991-10-08,R,12.312,Y,Tritium
SURFACE WATER,9100274,10,ML,10,100,101,CHARLOTTE,NC,H3,300,100,,PCI/L,1991-01-02,R,12.312,Y,Tritium
SURFACE WATER,9902288,1,L,9,1000,203,PLYMOUTH,MA,RA228,,,16,PCI/L,1999-04-27,R,5.75,Y,Radium-228
SURFACE WATER,9902288,1,L,9,1000,203,PLYMOUTH,MA,I131,,,8.6,PCI/L,1999-04-27,R,8.0233,D,Iodine-131
SURFACE WATER,9902288,1,L,9,1000,203,PLYMOUTH,MA,CS137,,,4.9,PCI/L,1999-04-27,R,30.17,Y,Cesium-137
SURFACE WATER,9902288,1,L,9,1000,203,PLYMOUTH,MA,CO60,,,5.6,PCI/L,1999-04-27,R,5.271,Y,Cobalt-60
SURFACE WATER,9902288,1,L,9,1000,203,PLYMOUTH,MA,BA140,,,23,PCI/L,1999-04-27,R,12.789,D,Barium-140
SURFACE WATER,9708183,.01,L,10,100,203,PLYMOUTH,MA,H3,34,41,140,PCI/L,1997-10-08,R,12.312,Y,Tritium
SURFACE WATER,9806491,.01,L,10,100,203,PLYMOUTH,MA,H3,31,40,130,PCI/L,1998-11-30,R,12.312,Y,Tritium
SURFACE WATER,9702738,1,L,9,1000,203,PLYMOUTH,MA,CS137,,,5.6,PCI/L,1997-04-15,R,30.17,Y,Cesium-137
SURFACE WATER,9702738,.01,L,10,100,203,PLYMOUTH,MA,H3,-10.554,42,150,PCI/L,1997-04-15,R,12.312,Y,Tritium
SURFACE WATER,9801805,1,L,9,1000,203,PLYMOUTH,MA,CS137,,,7.7,PCI/L,1998-04-06,R,30.17,Y,Cesium-137
SURFACE WATER,9801805,.01,L,10,100,203,PLYMOUTH,MA,H3,5,42,140,PCI/L,1998-04-06,R,12.312,Y,Tritium
SURFACE WATER,9605890,.01,L,10,100,203,PLYMOUTH,MA,H3,21,36,120,PCI/L,1996-10-03,R,12.312,Y,Tritium
SURFACE WATER,9502793,1,L,9,1000,203,PLYMOUTH,MA,BA140,,,25,PCI/L,1995-04-12,R,12.789,D,Barium-140
SURFACE WATER,9402805,1,L,9,500,203,PLYMOUTH,MA,RA228,,,21,PCI/L,1994-04-20,R,5.75,Y,Radium-228
SURFACE WATER,9402805,1,L,9,500,203,PLYMOUTH,MA,I131,,,9.5,PCI/L,1994-04-20,R,8.0233,D,Iodine-131
SURFACE WATER,9303117,1,L,9,1000,203,PLYMOUTH,MA,K40,,,54,PCI/L,1993-04-15,R,1277000000,Y,Potassium-40
SURFACE WATER,9104659,10,ML,10,100,203,PLYMOUTH,MA,H3,200,100,,PCI/L,1991-07-02,R,12.312,Y,Tritium
SURFACE WATER,9803752,1,L,9,1000,352,ZION,IL,CO60,,,8.2,PCI/L,1998-06-30,R,5.271,Y,Cobalt-60
SURFACE WATER,9705507,1,L,9,1000,352,ZION,IL,CO60,,,5,PCI/L,1997-05-15,R,5.271,Y,Cobalt-60
SURFACE WATER,9504802,1,L,9,1000,352,ZION,IL,CS137,,,4.5,PCI/L,1995-05-15,R,30.17,Y,Cesium-137
SURFACE WATER,9308997,10,ML,10,100,352,ZION,IL,H3,100,50,,PCI/L,1993-12-21,R,12.312,Y,Tritium
SURFACE WATER,9305378,.72,L,9,1000,352,ZION,IL,PB212,4.7,2.7,,PCI/L,1993-06-30,R,10.643,H,Lead-212
SURFACE WATER,9006272,10,ML,10,100,352,ZION,IL,H3,200,100,,PCI/L,1990-08-15,R,12.312,Y,Tritium
SURFACE WATER,9004709,10,ML,10,100,352,ZION,IL,H3,300,100,,PCI/L,1990-05-15,R,12.312,Y,Tritium
SURFACE WATER,9805945,.01,L,10,100,144,DAISY,TN,H3,170,43,140,PCI/L,1998-10-27,R,12.312,Y,Tritium
SURFACE WATER,9802096,1,L,9,1000,144,DAISY,TN,RA226,,,110,PCI/L,1998-04-09,R,1600,Y,Radium-226
SURFACE WATER,9802096,1,L,9,1000,144,DAISY,TN,CO60,,,7.7,PCI/L,1998-04-09,R,5.271,Y,Cobalt-60
SURFACE WATER,9600020,.01,L,10,100,144,DAISY,TN,H3,41,40,130,PCI/L,1995-12-15,R,12.312,Y,Tritium
SURFACE WATER,9602352,1,L,9,1000,144,DAISY,TN,CS137,,,7.2,PCI/L,1996-04-16,R,30.17,Y,Cesium-137
SURFACE WATER,9602352,1,L,9,1000,144,DAISY,TN,CO60,,,7,PCI/L,1996-04-16,R,5.271,Y,Cobalt-60
SURFACE WATER,9502931,1,L,9,500,144,DAISY,TN,RA228,,,19,PCI/L,1995-04-18,R,5.75,Y,Radium-228
SURFACE WATER,9502931,1,L,9,500,144,DAISY,TN,I131,,,9.1,PCI/L,1995-04-18,R,8.0233,D,Iodine-131
SURFACE WATER,9406064,10,ML,10,100,144,DAISY,TN,H3,100,100,,PCI/L,1994-08-08,R,12.312,Y,Tritium
SURFACE WATER,9307569,10,ML,10,100,144,DAISY,TN,H3,100,50,,PCI/L,1993-10-27,R,12.312,Y,Tritium
SURFACE WATER,9103057,10,ML,10,100,144,DAISY,TN,H3,200,100,,PCI/L,1991-04-16,R,12.312,Y,Tritium
SURFACE WATER,9902759,1,L,9,1000,28,RICHLAND,WA,I131,,,9.2,PCI/L,1999-05-19,R,8.0233,D,Iodine-131
SURFACE WATER,9902759,1,L,9,1000,28,RICHLAND,WA,CS137,,,6.6,PCI/L,1999-05-19,R,30.17,Y,Cesium-137
SURFACE WATER,9702721,1,L,9,1000,28,RICHLAND,WA,CO60,,,4,PCI/L,1997-04-14,R,5.271,Y,Cobalt-60
SURFACE WATER,9801806,1,L,9,1000,28,RICHLAND,WA,RA228,,,20,PCI/L,1998-04-06,R,5.75,Y,Radium-228
SURFACE WATER,9604061,.01,L,10,100,28,RICHLAND,WA,H3,-1.4398,36,120,PCI/L,1996-07-17,R,12.312,Y,Tritium
SURFACE WATER,9602173,1,L,9,500,28,RICHLAND,WA,RA228,,,17,PCI/L,1996-04-10,R,5.75,Y,Radium-228
SURFACE WATER,9602173,1,L,9,500,28,RICHLAND,WA,I131,,,37,PCI/L,1996-04-10,R,8.0233,D,Iodine-131
SURFACE WATER,9602173,1,L,9,500,28,RICHLAND,WA,CO60,,,5.4,PCI/L,1996-04-10,R,5.271,Y,Cobalt-60
SURFACE WATER,9402838,1,L,9,1000,28,RICHLAND,WA,RA228,,,24,PCI/L,1994-04-20,R,5.75,Y,Radium-228
SURFACE WATER,9006472,10,ML,10,100,28,RICHLAND,WA,H3,200,100,,PCI/L,1990-10-09,R,12.312,Y,Tritium
SURFACE WATER,9002433,10,ML,10,100,28,RICHLAND,WA,H3,200,100,,PCI/L,1990-04-12,R,12.312,Y,Tritium
SURFACE WATER,9803538,.01,L,10,100,212,WATERFORD,CT,H3,-8.9305,41,140,PCI/L,1998-06-24,R,12.312,Y,Tritium
SURFACE WATER,9708473,.01,L,10,100,212,WATERFORD,CT,H3,51,40,130,PCI/L,1997-10-21,R,12.312,Y,Tritium
SURFACE WATER,9702842,1,L,9,1000,212,WATERFORD,CT,RA228,,,18,PCI/L,1997-04-17,R,5.75,Y,Radium-228
SURFACE WATER,9603130,1,L,9,1000,212,WATERFORD,CT,K40,236,20,,PCI/L,1996-05-16,R,1277000000,Y,Potassium-40
SURFACE WATER,9503650,1,L,9,1000,212,WATERFORD,CT,PB212,3.6,2,,PCI/L,1995-05-17,R,10.643,H,Lead-212
SURFACE WATER,9503650,1,L,9,1000,212,WATERFORD,CT,K40,292,21,,PCI/L,1995-05-17,R,1277000000,Y,Potassium-40
SURFACE WATER,9202495,1,L,9,1000,212,WATERFORD,CT,CS137,,,4.4,PCI/L,1992-04-08,R,30.17,Y,Cesium-137
SURFACE WATER,9205488,10,ML,10,100,212,WATERFORD,CT,H3,200,100,,PCI/L,1992-06-22,R,12.312,Y,Tritium
SURFACE WATER,9002336,3.5,L,9,50,212,WATERFORD,CT,TH232,-5.6162,7.4,,PCI/L,1990-06-29,R,14020000000,Y,Thorium-232
SURFACE WATER,9805543,.01,L,10,100,184,BAXLEY,GA,H3,13,38,130,PCI/L,1998-10-07,R,12.312,Y,Tritium
SURFACE WATER,9504983,10,ML,10,100,184,BAXLEY,GA,H3,100,50,,PCI/L,1995-07-05,R,12.312,Y,Tritium
SURFACE WATER,9205832,10,ML,10,100,184,BAXLEY,GA,H3,100,100,,PCI/L,1992-07-08,R,12.312,Y,Tritium
SURFACE WATER,9105189,10,ML,10,100,184,BAXLEY,GA,H3,200,100,,PCI/L,1991-07-17,R,12.312,Y,Tritium
SURFACE WATER,9002953,3.5,L,9,50,184,BAXLEY,GA,CS137,-3.7221,3.8,,PCI/L,1990-04-11,R,30.17,Y,Cesium-137
SURFACE WATER,9805711,.01,L,10,100,93,VICTORY,WI,H3,136,41,130,PCI/L,1998-10-13,R,12.312,Y,Tritium
SURFACE WATER,9708312,.01,L,10,100,93,VICTORY,WI,H3,39,42,140,PCI/L,1997-10-13,R,12.312,Y,Tritium
SURFACE WATER,9702720,1,L,9,1000,93,VICTORY,WI,CO60,,,9.9,PCI/L,1997-04-07,R,5.271,Y,Cobalt-60
SURFACE WATER,9800306,.01,L,10,100,93,VICTORY,WI,H3,-3.4043,42,140,PCI/L,1998-01-12,R,12.312,Y,Tritium
SURFACE WATER,9600721,.01,L,10,100,93,VICTORY,WI,H3,86,41,140,PCI/L,1996-01-08,R,12.312,Y,Tritium
SURFACE WATER,9402605,1,L,9,1000,93,VICTORY,WI,CS137,,,5,PCI/L,1994-04-11,R,30.17,Y,Cesium-137
SURFACE WATER,9402605,1,L,9,1000,93,VICTORY,WI,BA140,,,24,PCI/L,1994-04-11,R,12.789,D,Barium-140
SURFACE WATER,9006385,10,ML,10,100,93,VICTORY,WI,H3,100,100,,PCI/L,1990-10-08,R,12.312,Y,Tritium
SURFACE WATER,9002429,3.5,L,9,50,93,VICTORY,WI,ZN65,5.1,6.8,,PCI/L,1990-06-13,R,244.4,D,Zinc-65
SURFACE WATER,9002429,3.5,L,9,50,93,VICTORY,WI,TH232,-7.3205,7.2,,PCI/L,1990-06-13,R,14020000000,Y,Thorium-232
SURFACE WATER,9901990,1,L,9,500,26,CONOWINGO,MD,RA228,,,15,PCI/L,1999-04-13,R,5.75,Y,Radium-228
SURFACE WATER,9901990,.01,L,10,100,26,CONOWINGO,MD,H3,5,38,130,PCI/L,1999-04-13,R,12.312,Y,Tritium
SURFACE WATER,9802098,1,L,9,1000,26,CONOWINGO,MD,I131,,,14,PCI/L,1998-04-14,R,8.0233,D,Iodine-131
SURFACE WATER,9800310,.01,L,10,100,26,CONOWINGO,MD,H3,35,41,140,PCI/L,1998-01-13,R,12.312,Y,Tritium
SURFACE WATER,9702577,1,L,9,1000,26,CONOWINGO,MD,CO60,,,5,PCI/L,1997-04-08,R,5.271,Y,Cobalt-60
SURFACE WATER,9602249,1,L,9,1000,26,CONOWINGO,MD,CS137,,,6.9,PCI/L,1996-04-11,R,30.17,Y,Cesium-137
SURFACE WATER,9602249,1,L,9,1000,26,CONOWINGO,MD,BA140,,,42,PCI/L,1996-04-11,R,12.789,D,Barium-140
SURFACE WATER,9502852,1,L,9,1000,26,CONOWINGO,MD,CS137,,,4.2,PCI/L,1995-04-11,R,30.17,Y,Cesium-137
SURFACE WATER,9502852,1,L,9,1000,26,CONOWINGO,MD,BA140,,,22,PCI/L,1995-04-11,R,12.789,D,Barium-140
SURFACE WATER,9402834,1,L,9,1000,26,CONOWINGO,MD,RA228,,,16,PCI/L,1994-04-19,R,5.75,Y,Radium-228
SURFACE WATER,9402834,1,L,9,1000,26,CONOWINGO,MD,K40,,,50,PCI/L,1994-04-19,R,1277000000,Y,Potassium-40
SURFACE WATER,9002255,3.5,L,9,50,26,CONOWINGO,MD,ZN65,7.5,6.8,,PCI/L,1990-05-29,R,244.4,D,Zinc-65
SURFACE WATER,9000074,10,ML,10,100,26,CONOWINGO,MD,H3,300,100,,PCI/L,1990-01-02,R,12.312,Y,Tritium
SURFACE WATER,9901989,1,L,9,500,218,LUSBY,MD,BA140,,,25,PCI/L,1999-04-13,R,12.789,D,Barium-140
SURFACE WATER,9604012,.01,L,10,100,218,LUSBY,MD,H3,29,41,140,PCI/L,1996-07-08,R,12.312,Y,Tritium
SURFACE WATER,9602170,1,L,9,500,218,LUSBY,MD,K40,81,21,,PCI/L,1996-04-08,R,1277000000,Y,Potassium-40
SURFACE WATER,9602170,1,L,9,500,218,LUSBY,MD,CS137,,,5.4,PCI/L,1996-04-08,R,30.17,Y,Cesium-137
SURFACE WATER,9602170,1,L,9,500,218,LUSBY,MD,BA140,,,64,PCI/L,1996-04-08,R,12.789,D,Barium-140
SURFACE WATER,9502791,1,L,9,500,218,LUSBY,MD,I131,,,14,PCI/L,1995-04-10,R,8.0233,D,Iodine-131
SURFACE WATER,9402585,1,L,9,500,218,LUSBY,MD,CS137,,,5.7,PCI/L,1994-04-11,R,30.17,Y,Cesium-137
