V_ERAMS_MATRIX_SAMPLE_ANALYSIS.MAT_ID,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.SAMP_ID,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.ANA_SIZE,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.ANA_UNIT,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.ANA_PROC_NUM,V_ERAMS_MATRIX_SAMPLE_ANALYSIS.DURATION,V_ERAMS_LOCATION.LOC_NUM,V_ERAMS_LOCATION.CITY_NAME,V_ERAMS_LOCATION.STATE_ABBR,V_ERAMS_RESULTS_ANALYTE.ANALYTE_ID,V_ERAMS_RESULTS_ANALYTE.RESULT_AMOUNT,V_ERAMS_RESULTS_ANALYTE.CSU,V_ERAMS_RESULTS_ANALYTE.MDC,V_ERAMS_RESULTS_ANALYTE.RESULT_UNIT,V_ERAMS_RESULTS_ANALYTE.RESULT_DATE,V_ERAMS_RESULTS_ANALYTE.ANA_TYPE,V_ERAMS_RESULTS_ANALYTE.HALF_LIFE,V_ERAMS_RESULTS_ANALYTE.HALF_LIFE_TIME_UNIT,V_ERAMS_RESULTS_ANALYTE.ANALYTE_NAME
DRINKING WATER,B003469,2,L,124,1000,39,IDAHO FALLS,ID,I131,.035,.083,.28,PCI/L,2010-04-23,R,8.0233,D,Iodine-131
DRINKING WATER,B000763,60,ML,122,100,46,CINCINNATI,OH,H3,18,45,150,PCI/L,2010-01-22,R,12.312,Y,Tritium
DRINKING WATER,B001040,60,ML,122,100,3980,PHILADELPHIA,PA,H3,-14.075,42,150,PCI/L,2010-02-02,R,12.312,Y,Tritium
DRINKING WATER,B002935,2,L,124,1000,55,TRENTON,NJ,I131,-.042091,.11,.38,PCI/L,2010-04-08,R,8.0233,D,Iodine-131
DRINKING WATER,B002936,60,ML,122,100,40,PROVIDENCE,RI,H3,28,46,160,PCI/L,2010-04-08,R,12.312,Y,Tritium
DRINKING WATER,B000279,60,ML,122,100,47,JEFFERSON CITY,MO,H3,51,46,150,PCI/L,2010-01-08,R,12.312,Y,Tritium
DRINKING WATER,B000279,2,L,124,1000,47,JEFFERSON CITY,MO,I131,.26,.11,.36,PCI/L,2010-01-08,R,8.0233,D,Iodine-131
DRINKING WATER,B000306,60,ML,122,100,24,HARTFORD,CT,H3,-34.779,44,150,PCI/L,2010-01-11,R,12.312,Y,Tritium
DRINKING WATER,B000306,2,L,124,1000,24,HARTFORD,CT,I131,-.041048,.066,.22,PCI/L,2010-01-11,R,8.0233,D,Iodine-131
DRINKING WATER,B000334,1.2,L,124,1000,51,LITTLE ROCK,AR,I131,-.030734,.15,.51,PCI/L,2010-01-12,R,8.0233,D,Iodine-131
DRINKING WATER,B000335,2,L,124,1000,48,LOS ANGELES,CA,I131,-.01624,.086,.29,PCI/L,2010-01-12,R,8.0233,D,Iodine-131
DRINKING WATER,B001898,.01,L,122,100,41,DETROIT,MI,H3,-23.568,51,180,PCI/L,2010-03-04,R,12.312,Y,Tritium
DRINKING WATER,B001898,2,L,124,1000,41,DETROIT,MI,I131,.017,.067,.22,PCI/L,2010-03-04,R,8.0233,D,Iodine-131
DRINKING WATER,B003726,60,ML,122,100,249,RALEIGH,NC,H3,16,39,130,PCI/L,2010-04-28,R,12.312,Y,Tritium
DRINKING WATER,B000810,60,ML,122,100,181,ALBANY,NY,H3,47,43,140,PCI/L,2010-01-26,R,12.312,Y,Tritium
DRINKING WATER,B001204,60,ML,122,100,1234,W. CHICAGO,IL,H3,24,40,140,PCI/L,2010-02-08,R,12.312,Y,Tritium
DRINKING WATER,B001584,.01,L,122,100,100,JACKSON,MS,H3,-109.08,51,180,PCI/L,2010-02-19,R,12.312,Y,Tritium
DRINKING WATER,B000603,2,L,124,1000,185,CEDAR RAPIDS,IA,I131,-.065559,.072,.24,PCI/L,2010-01-22,R,8.0233,D,Iodine-131
DRINKING WATER,B002828,2,L,124,1000,1662,ST. PAUL,MN,I131,.009,.063,.21,PCI/L,2010-04-05,R,8.0233,D,Iodine-131
DRINKING WATER,B002831,60,ML,122,100,370,RICHMOND,CA,H3,-51.551,44,160,PCI/L,2010-04-05,R,12.312,Y,Tritium
DRINKING WATER,B000203,.01,L,122,100,1,MONTGOMERY,AL,H3,11,49,170,PCI/L,2010-01-11,R,12.312,Y,Tritium
DRINKING WATER,B008832,60,ML,122,100,158,LYNCHBURG,VA,H3,-18.682,40,140,PCI/L,2010-10-14,R,12.312,Y,Tritium
DRINKING WATER,B005946,60,ML,122,100,158,LYNCHBURG,VA,H3,32,40,130,PCI/L,2010-07-13,R,12.312,Y,Tritium
DRINKING WATER,B005951,60,ML,122,100,96,OKLAHOMA CITY,OK,H3,2,39,130,PCI/L,2010-07-13,R,12.312,Y,Tritium
DRINKING WATER,B006436,60,ML,122,100,39,IDAHO FALLS,ID,H3,59,39,130,PCI/L,2010-07-26,R,12.312,Y,Tritium
DRINKING WATER,B009484,1,L,124,1000,40,PROVIDENCE,RI,I131,.27,.51,1.7,PCI/L,2010-11-03,R,8.0233,D,Iodine-131
DRINKING WATER,B010264,60,ML,122,100,186,BOISE,ID,H3,-8.8577,40,140,PCI/L,2010-12-02,R,12.312,Y,Tritium
DRINKING WATER,B008955,1,L,124,1000,181,ALBANY,NY,I131,-.18292,.18,.61,PCI/L,2010-10-20,R,8.0233,D,Iodine-131
DRINKING WATER,B008958,60,ML,122,100,26,CONOWINGO,MD,H3,42,41,140,PCI/L,2010-10-19,R,12.312,Y,Tritium
DRINKING WATER,B006549,60,ML,122,100,1234,W. CHICAGO,IL,H3,32,38,130,PCI/L,2010-08-02,R,12.312,Y,Tritium
DRINKING WATER,B006127,60,ML,122,100,47,JEFFERSON CITY,MO,H3,71,45,150,PCI/L,2010-07-19,R,12.312,Y,Tritium
DRINKING WATER,B006583,60,ML,122,100,26,CONOWINGO,MD,H3,47,39,130,PCI/L,2010-07-27,R,12.312,Y,Tritium
DRINKING WATER,B000396,2,L,124,1000,4062,OAK RIDGE,TN,I131,.066,.093,.31,PCI/L,2010-01-12,R,8.0233,D,Iodine-131
DRINKING WATER,B000399,.01,L,122,100,56,NIAGARA FALLS,NY,H3,11,48,160,PCI/L,2010-01-12,R,12.312,Y,Tritium
DRINKING WATER,B000399,2,L,124,1000,56,NIAGARA FALLS,NY,I131,-.10972,.16,.54,PCI/L,2010-01-12,R,8.0233,D,Iodine-131
DRINKING WATER,B006641,2,L,124,1000,3980,PHILADELPHIA,PA,I131,3.92,.2,.24,PCI/L,2010-08-04,R,8.0233,D,Iodine-131
DRINKING WATER,B005522,60,ML,122,100,45,NEW ORLEANS,LA,H3,20,46,150,PCI/L,2010-06-30,R,12.312,Y,Tritium
DRINKING WATER,B010037,60,ML,122,100,146,COLUMBUS,OH,H3,11,40,140,PCI/L,2010-11-23,R,12.312,Y,Tritium
DRINKING WATER,B000487,60,ML,122,100,26,CONOWINGO,MD,H3,78,44,150,PCI/L,2010-01-12,R,12.312,Y,Tritium
DRINKING WATER,B000493,60,ML,122,100,99,SENECA,SC,H3,63,43,140,PCI/L,2010-01-11,R,12.312,Y,Tritium
DRINKING WATER,B000517,60,ML,122,100,3819,WELCH,MN,H3,-52.831,43,150,PCI/L,2010-01-12,R,12.312,Y,Tritium
DRINKING WATER,B008814,2,L,124,1000,99,SENECA,SC,I131,.18,.13,.42,PCI/L,2010-10-11,R,8.0233,D,Iodine-131
DRINKING WATER,B008819,60,ML,122,100,3938,ASHLAND,VA,H3,1941,85,140,PCI/L,2010-10-14,R,12.312,Y,Tritium
DRINKING WATER,B003898,1.5,L,124,1000,46,CINCINNATI,OH,I131,-.072792,.11,.37,PCI/L,2010-05-06,R,8.0233,D,Iodine-131
DRINKING WATER,B009438,60,ML,122,100,100,JACKSON,MS,H3,12,40,140,PCI/L,2010-11-02,R,12.312,Y,Tritium
DRINKING WATER,B101097,60,ML,122,100,40,PROVIDENCE,RI,H3,-68.787,43,150,PCI/L,2011-02-02,R,12.312,Y,Tritium
DRINKING WATER,B101099,60,ML,122,100,516,DOVER,DE,H3,4,44,150,PCI/L,2011-02-02,R,12.312,Y,Tritium
DRINKING WATER,B101108,2,L,124,1000,192,LINCOLN,NE,I131,.017,.086,.29,PCI/L,2011-02-03,R,8.0233,D,Iodine-131
DRINKING WATER,B103602,1,L,124,1000,99,SENECA,SC,I131,.1,.12,.41,PCI/L,2011-04-04,R,8.0233,D,Iodine-131
DRINKING WATER,B103114,2,L,124,1000,181,ALBANY,NY,I131,-.06935,.055,.19,PCI/L,2011-03-29,R,8.0233,D,Iodine-131
DRINKING WATER,B103127,2,L,124,1000,516,DOVER,DE,I131,-.047952,.072,.24,PCI/L,2011-03-28,R,8.0233,D,Iodine-131
DRINKING WATER,B104347,2,L,124,1000,39,IDAHO FALLS,ID,I131,-.049431,.066,.22,PCI/L,2011-04-15,R,8.0233,D,Iodine-131
DRINKING WATER,B104063,1,L,124,1000,193,CONCORD,NH,I131,.02,.13,.44,PCI/L,2011-04-12,R,8.0233,D,Iodine-131
DRINKING WATER,B101431,.1,L,119,100,184,BAXLEY,GA,BETA,4,1.6,4.8,PCI/L,2011-09-01,R,,,Gross Beta
DRINKING WATER,B101431,.5,L,133,1000,184,BAXLEY,GA,U234,.025,.019,.062,PCI/L,2011-11-16,R,245500,Y,Uranium-234
DRINKING WATER,B101431,.5,L,136,1000,184,BAXLEY,GA,PU238,-.0043261,.0075,.043,PCI/L,2011-11-16,R,87.75,Y,Plutonium-238
DRINKING WATER,B101434,.1,L,119,100,261,PORT GIBSON,MS,ALPHA,1.3,2,3.6,PCI/L,2011-09-01,R,,,Gross Alpha
DRINKING WATER,B101437,.5,L,119,100,145,COLUMBIA,SC,ALPHA,.33,.39,.7,PCI/L,2011-09-01,R,,,Gross Alpha
DRINKING WATER,B101688,2,L,124,1000,370,RICHMOND,CA,I131,-.054639,.081,.27,PCI/L,2011-02-23,R,8.0233,D,Iodine-131
DRINKING WATER,B100818,2,L,124,1000,4063,OAK RIDGE,TN,I131,.048,.079,.26,PCI/L,2011-01-25,R,8.0233,D,Iodine-131
DRINKING WATER,B100872,60,ML,122,100,99,SENECA,SC,H3,-81.115,38,140,PCI/L,2011-01-17,R,12.312,Y,Tritium
DRINKING WATER,B100875,2,L,124,1000,46,CINCINNATI,OH,I131,.122,.094,.31,PCI/L,2011-01-28,R,8.0233,D,Iodine-131
DRINKING WATER,B100876,60,ML,122,100,145,COLUMBIA,SC,H3,23,40,140,PCI/L,2011-01-28,R,12.312,Y,Tritium
DRINKING WATER,B101439,.5,L,119,100,99,SENECA,SC,BETA,.33,.29,.88,PCI/L,2011-09-02,R,,,Gross Beta
DRINKING WATER,B101440,.2,L,119,100,71,CHATTANOOGA,TN,ALPHA,-.16014,.85,1.6,PCI/L,2011-09-02,R,,,Gross Alpha
DRINKING WATER,B010738,60,ML,122,100,45,NEW ORLEANS,LA,H3,147,46,140,PCI/L,2010-12-20,R,12.312,Y,Tritium
DRINKING WATER,B104162,2,L,124,1000,47,JEFFERSON CITY,MO,I131,.074,.082,.27,PCI/L,2011-04-12,R,8.0233,D,Iodine-131
DRINKING WATER,B104166,2,L,124,1000,146,COLUMBUS,OH,I131,.2,.062,.2,PCI/L,2011-04-13,R,8.0233,D,Iodine-131
DRINKING WATER,B104177,2,L,124,1000,45,NEW ORLEANS,LA,I131,.086,.055,.18,PCI/L,2011-04-13,R,8.0233,D,Iodine-131
DRINKING WATER,B101445,.25,L,119,100,4063,OAK RIDGE,TN,BETA,1.81,.65,1.9,PCI/L,2011-09-02,R,,,Gross Beta
DRINKING WATER,B005760,60,ML,122,100,58,BISMARCK,ND,H3,-30.44,44,150,PCI/L,2010-07-09,R,12.312,Y,Tritium
DRINKING WATER,B102188,2,L,124,1000,37,FAIRBANKS,AK,I131,.038,.085,.28,PCI/L,2011-03-08,R,8.0233,D,Iodine-131
DRINKING WATER,B009148,2,L,124,1000,29,COLUMBIA,PA,I131,.11,.11,.37,PCI/L,2010-10-20,R,8.0233,D,Iodine-131
DRINKING WATER,B104219,2,L,124,1000,110,PORTLAND,OR,I131,.056,.069,.23,PCI/L,2011-04-13,R,8.0233,D,Iodine-131
DRINKING WATER,B103227,2,L,124,1000,3938,ASHLAND,VA,I131,.071,.052,.17,PCI/L,2011-03-29,R,8.0233,D,Iodine-131
DRINKING WATER,B103253,2,L,124,1000,55,TRENTON,NJ,I131,.375,.078,.24,PCI/L,2011-03-29,R,8.0233,D,Iodine-131
DRINKING WATER,B101409,.5,L,119,100,194,WARETOWN,NJ,BETA,2.66,.41,1.1,PCI/L,2011-08-22,R,,,Gross Beta
DRINKING WATER,B004066,60,ML,122,100,195,PAINESVILLE,OH,H3,64,40,130,PCI/L,2010-05-12,R,12.312,Y,Tritium
DRINKING WATER,B105069,1,L,124,1000,1234,W. CHICAGO,IL,I131,-.075163,.17,.55,PCI/L,2011-04-27,R,8.0233,D,Iodine-131
DRINKING WATER,B101411,.5,L,119,100,25,NEW YORK CITY,NY,ALPHA,-.18266,.31,.64,PCI/L,2011-08-22,R,,,Gross Alpha
DRINKING WATER,B009215,60,ML,122,100,3819,WELCH,MN,H3,43,41,140,PCI/L,2010-10-19,R,12.312,Y,Tritium
DRINKING WATER,B103051,2,L,124,1000,28,RICHLAND,WA,I131,.232,.061,.19,PCI/L,2011-03-28,R,8.0233,D,Iodine-131
DRINKING WATER,B101417,.25,L,119,100,29,COLUMBIA,PA,BETA,1.5,.66,2,PCI/L,2011-08-22,R,,,Gross Beta
DRINKING WATER,B101418,.25,L,119,100,27,HARRISBURG,PA,ALPHA,-.29014,.74,1.5,PCI/L,2011-08-22,R,,,Gross Alpha
DRINKING WATER,B101418,.25,L,119,100,27,HARRISBURG,PA,BETA,.83,.63,2,PCI/L,2011-08-22,R,,,Gross Beta
DRINKING WATER,B101422,.3,L,119,100,49,PITTSBURGH,PA,ALPHA,-.63402,.64,1.4,PCI/L,2011-08-22,R,,,Gross Alpha
DRINKING WATER,B101423,.25,L,119,100,3938,ASHLAND,VA,ALPHA,-.318,.67,1.3,PCI/L,2011-08-23,R,,,Gross Alpha
DRINKING WATER,B104278,2,L,124,1000,100,JACKSON,MS,I131,.007,.06,.2,PCI/L,2011-04-13,R,8.0233,D,Iodine-131
DRINKING WATER,B104301,2,L,124,1000,3979,PHILADELPHIA,PA,I131,1.87,.12,.2,PCI/L,2011-04-14,R,8.0233,D,Iodine-131
DRINKING WATER,B100719,60,ML,122,100,5,DOTHAN,AL,H3,-18.569,40,140,PCI/L,2011-01-13,R,12.312,Y,Tritium
DRINKING WATER,B111912,60,ML,122,100,75,HONOLULU,HI,H3,-6.2308,45,160,PCI/L,2011-09-30,R,12.312,Y,Tritium
DRINKING WATER,B108574,60,ML,122,100,1,MONTGOMERY,AL,H3,45,42,140,PCI/L,2011-07-07,R,12.312,Y,Tritium
DRINKING WATER,B110264,60,ML,122,100,187,TOPEKA,KS,H3,-83.563,39,140,PCI/L,2011-08-18,R,12.312,Y,Tritium
DRINKING WATER,B112092,60,ML,122,100,158,LYNCHBURG,VA,H3,64,44,150,PCI/L,2011-10-06,R,12.312,Y,Tritium
DRINKING WATER,B109414,60,ML,122,100,56,NIAGARA FALLS,NY,H3,73,48,160,PCI/L,2011-07-27,R,12.312,Y,Tritium
DRINKING WATER,B105178,2,L,124,1000,213,SCOTTSBORO,AL,I131,.087,.087,.29,PCI/L,2011-04-28,R,8.0233,D,Iodine-131
DRINKING WATER,B101449,.2,L,119,100,41,DETROIT,MI,ALPHA,.16,.87,1.6,PCI/L,2011-09-13,R,,,Gross Alpha
DRINKING WATER,B101451,.2,L,119,100,1662,ST. PAUL,MN,ALPHA,-.072452,.87,1.6,PCI/L,2011-09-13,R,,,Gross Alpha
DRINKING WATER,B101456,.3,L,119,100,195,PAINESVILLE,OH,BETA,2.11,.59,1.7,PCI/L,2011-09-13,R,,,Gross Beta
DRINKING WATER,B112210,.15,L,119,100,5,DOTHAN,AL,ALPHA,.3,1.2,2.3,PCI/L,2011-11-21,R,,,Gross Alpha
DRINKING WATER,B112212,3,L,118,1000,182,MUSCLE SHOALS,AL,K40,,,16,PCI/L,2010-12-31,R,1277000000,Y,Potassium-40
DRINKING WATER,B112214,3,L,118,300,7,MIAMI,FL,RA226,,,57,PCI/L,2010-12-31,R,1600,Y,Radium-226
DRINKING WATER,B112214,.1,L,119,100,7,MIAMI,FL,BETA,1.9,1.5,4.5,PCI/L,2011-11-04,R,,,Gross Beta
DRINKING WATER,B112215,.2,L,119,100,77,TAMPA,FL,ALPHA,.8,1,1.8,PCI/L,2011-11-04,R,,,Gross Alpha
DRINKING WATER,B112215,.2,L,119,100,77,TAMPA,FL,BETA,1.66,.76,2.2,PCI/L,2011-11-04,R,,,Gross Beta
DRINKING WATER,B112216,3,L,118,300,184,BAXLEY,GA,CS137,,,2.3,PCI/L,2010-12-31,R,30.17,Y,Cesium-137
DRINKING WATER,B112217,3,L,118,300,11,SAVANNAH,GA,CS137,,,2.4,PCI/L,2010-12-31,R,30.17,Y,Cesium-137
DRINKING WATER,B112219,3,L,118,300,261,PORT GIBSON,MS,RA226,,,56,PCI/L,2010-12-31,R,1600,Y,Radium-226
DRINKING WATER,B112222,2,L,130,100,145,COLUMBIA,SC,SR90,.02,.16,.58,PCI/L,2010-12-31,R,28.6,Y,Strontium-90
DRINKING WATER,B112226,3,L,118,1000,141,KNOXVILLE,TN,CS137,,,1.9,PCI/L,2010-12-31,R,30.17,Y,Cesium-137
DRINKING WATER,B109519,60,ML,122,100,116,SYRACUSE,NY,H3,31,46,160,PCI/L,2011-07-29,R,12.312,Y,Tritium
DRINKING WATER,B112192,1,L,118,1000,40,PROVIDENCE,RI,CO60,,,5.9,PCI/L,2010-12-31,R,5.271,Y,Cobalt-60
DRINKING WATER,B112192,.25,L,119,100,40,PROVIDENCE,RI,ALPHA,.55,.69,1.1,PCI/L,2011-11-21,R,,,Gross Alpha
DRINKING WATER,B101459,.2,L,119,100,45,NEW ORLEANS,LA,BETA,2.73,.85,2.5,PCI/L,2011-09-13,R,,,Gross Beta
DRINKING WATER,B101459,.5,L,133,1000,45,NEW ORLEANS,LA,U235,.005,.016,.065,PCI/L,2011-11-17,R,703800000,Y,Uranium-235
DRINKING WATER,B101463,.25,L,119,100,185,CEDAR RAPIDS,IA,ALPHA,.62,.82,1.5,PCI/L,2011-09-13,R,,,Gross Alpha
DRINKING WATER,B101466,.15,L,119,100,192,LINCOLN,NE,ALPHA,7.3,2,2.5,PCI/L,2011-09-19,R,,,Gross Alpha
DRINKING WATER,B101470,.15,L,119,100,48,LOS ANGELES,CA,ALPHA,1.3,1.5,2.5,PCI/L,2011-09-19,R,,,Gross Alpha
DRINKING WATER,B112193,3,L,118,300,55,TRENTON,NJ,RA226,,,57,PCI/L,2010-12-31,R,1600,Y,Radium-226
DRINKING WATER,B112194,.5,L,119,100,194,WARETOWN,NJ,BETA,2.07,.39,1,PCI/L,2011-11-21,R,,,Gross Beta
DRINKING WATER,B112195,3,L,118,1000,181,ALBANY,NY,CO60,,,2.6,PCI/L,2010-12-31,R,5.271,Y,Cobalt-60
DRINKING WATER,B112196,3,L,118,1000,25,NEW YORK CITY,NY,K40,,,19,PCI/L,2010-12-31,R,1277000000,Y,Potassium-40
DRINKING WATER,B112197,.2,L,119,100,56,NIAGARA FALLS,NY,ALPHA,-.21815,.94,1.9,PCI/L,2011-11-21,R,,,Gross Alpha
DRINKING WATER,B112200,3,L,118,300,97,BALTIMORE,MD,CO60,,,2.8,PCI/L,2010-12-31,R,5.271,Y,Cobalt-60
DRINKING WATER,B112201,.1,L,119,100,26,CONOWINGO,MD,ALPHA,-.091504,1.7,3.4,PCI/L,2011-11-21,R,,,Gross Alpha
DRINKING WATER,B112202,3,L,118,300,29,COLUMBIA,PA,K40,,,19,PCI/L,2010-12-31,R,1277000000,Y,Potassium-40
DRINKING WATER,B112203,3,L,118,1000,27,HARRISBURG,PA,CS137,,,2,PCI/L,2010-12-31,R,30.17,Y,Cesium-137
DRINKING WATER,B112203,3,L,118,1000,27,HARRISBURG,PA,RA228,,,14,PCI/L,2010-12-31,R,5.75,Y,Radium-228
DRINKING WATER,B112203,.2,L,119,100,27,HARRISBURG,PA,ALPHA,.9,1,1.8,PCI/L,2011-11-21,R,,,Gross Alpha
DRINKING WATER,B112205,3,L,118,1000,3979,PHILADELPHIA,PA,CS137,,,1.6,PCI/L,2010-12-31,R,30.17,Y,Cesium-137
DRINKING WATER,B112206,3,L,118,300,3980,PHILADELPHIA,PA,K40,,,21,PCI/L,2010-12-31,R,1277000000,Y,Potassium-40
DRINKING WATER,B101471,.4,L,119,100,370,RICHMOND,CA,ALPHA,.26,.47,.79,PCI/L,2011-09-19,R,,,Gross Alpha
DRINKING WATER,B112209,3,L,118,1000,158,LYNCHBURG,VA,CS137,,,1.4,PCI/L,2010-12-31,R,30.17,Y,Cesium-137
DRINKING WATER,B112209,3,L,118,1000,158,LYNCHBURG,VA,RA226,,,24,PCI/L,2010-12-31,R,1600,Y,Radium-226
DRINKING WATER,B111967,60,ML,122,100,4062,OAK RIDGE,TN,H3,-27.072,45,160,PCI/L,2011-10-04,R,12.312,Y,Tritium
DRINKING WATER,B111969,60,ML,122,100,4061,OAK RIDGE,TN,H3,40,41,140,PCI/L,2011-10-04,R,12.312,Y,Tritium
DRINKING WATER,B112035,60,ML,122,100,192,LINCOLN,NE,H3,-10.953,40,140,PCI/L,2011-10-07,R,12.312,Y,Tritium
DRINKING WATER,B101486,60,ML,122,100,3978,PHILADELPHIA,PA,H3,21,42,140,PCI/L,2011-02-14,R,12.312,Y,Tritium
DRINKING WATER,B108924,60,ML,122,100,97,BALTIMORE,MD,H3,-34.119,37,130,PCI/L,2011-07-13,R,12.312,Y,Tritium
DRINKING WATER,B108925,60,ML,122,100,3819,WELCH,MN,H3,9,38,130,PCI/L,2011-07-12,R,12.312,Y,Tritium
DRINKING WATER,B203608,60,ML,122,100,4061,OAK RIDGE,TN,H3,79,38,120,PCI/L,2012-04-03,R,12.312,Y,Tritium
DRINKING WATER,B110705,60,ML,122,100,3980,PHILADELPHIA,PA,H3,-43.13,41,140,PCI/L,2011-08-31,R,12.312,Y,Tritium
DRINKING WATER,B113875,60,ML,122,100,146,COLUMBUS,OH,H3,-112.02,39,140,PCI/L,2011-11-28,R,12.312,Y,Tritium
DRINKING WATER,B201043,2,L,124,1000,181,ALBANY,NY,I131,-.046162,.085,.29,PCI/L,2012-01-26,R,8.0233,D,Iodine-131
DRINKING WATER,B201044,60,ML,122,100,105,AUSTIN,TX,H3,27,40,140,PCI/L,2012-01-26,R,12.312,Y,Tritium
DRINKING WATER,B200219,60,ML,122,100,370,RICHMOND,CA,H3,9,39,130,PCI/L,2012-01-06,R,12.312,Y,Tritium
DRINKING WATER,B200224,60,ML,122,100,47,JEFFERSON CITY,MO,H3,-17.885,38,130,PCI/L,2012-01-06,R,12.312,Y,Tritium
DRINKING WATER,B200227,60,ML,122,100,4065,OAK RIDGE,TN,H3,25,39,130,PCI/L,2012-01-05,R,12.312,Y,Tritium
DRINKING WATER,B110789,60,ML,122,100,249,RALEIGH,NC,H3,-20.587,41,140,PCI/L,2011-09-02,R,12.312,Y,Tritium
DRINKING WATER,B112930,60,ML,122,100,185,CEDAR RAPIDS,IA,H3,23,42,140,PCI/L,2011-10-31,R,12.312,Y,Tritium
DRINKING WATER,B112226,2,L,130,100,141,KNOXVILLE,TN,SR90,.19,.12,.41,PCI/L,2010-12-31,R,28.6,Y,Strontium-90
DRINKING WATER,B112227,3,L,118,1000,4065,OAK RIDGE,TN,RA228,,,15,PCI/L,2010-12-31,R,5.75,Y,Radium-228
